Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.99,0.03,-0.02,27.53,-0.92,9.70,41.87,-7.56,9.69,4
1.00,-0.06,0.04,-27.16,0.85,-1.28,41.33,-8.91,9.92,4
1.02,-0.05,-0.18,-34.85,-5.62,-10.07,41.94,-6.85,11.21,4
1.03,-0.03,-0.22,-25.15,-18.86,1.65,42.29,-6.69,11.63,4
1.01,0.01,-0.12,-10.25,-19.71,-16.54,43.07,-6.29,11.43,4
0.94,-0.01,-0.01,-2.44,-11.72,-18.62,43.66,-4.32,10.25,4
1.02,-0.00,0.07,44.25,5.07,6.04,43.41,-3.74,9.63,4
1.04,-0.02,0.12,58.53,10.99,7.45,43.31,-4.28,8.52,4
0.97,-0.11,0.09,-1.22,-2.14,-12.02,43.32,-4.49,7.01,4
0.95,-0.08,0.00,-6.90,-6.47,-16.48,44.08,-2.69,7.85,4
0.93,-0.07,-0.00,19.04,19.84,15.26,43.25,-2.16,8.28,4
1.00,-0.02,-0.05,25.39,24.90,12.70,42.87,-3.12,9.22,4
0.96,-0.02,-0.05,-29.05,-5.37,4.27,42.68,-3.20,8.58,4
0.98,-0.00,0.06,-39.55,-11.05,4.27,42.79,-3.16,9.97,4
0.99,0.03,0.01,-32.29,0.55,17.21,42.52,-3.78,8.85,4
1.05,0.07,-0.01,-39.18,4.64,26.67,41.32,-4.68,11.08,4
1.01,0.05,0.05,-81.18,-9.09,15.01,41.52,-5.53,12.26,4
0.99,0.06,0.05,-143.98,-14.28,7.26,41.33,-4.49,14.92,4
1.01,0.12,0.04,-133.12,-16.54,1.95,42.04,-0.93,18.85,4
0.99,0.10,0.04,-105.04,-25.02,6.16,42.44,3.15,20.12,4
0.99,0.08,0.04,-74.28,2.20,-1.10,43.31,4.64,21.17,4
1.02,0.09,0.04,-33.45,13.24,-27.22,42.40,7.54,20.64,4
1.01,0.07,-0.02,-55.54,-4.58,0.31,42.86,11.30,23.21,4
0.99,0.13,0.01,-49.07,-12.63,11.72,44.13,11.38,23.39,4
0.97,0.14,0.00,-24.41,-13.85,4.64,44.51,12.41,21.91,4
1.04,0.10,0.02,15.20,2.81,-1.28,44.67,12.34,21.77,4
0.99,0.11,0.03,-20.02,-4.58,4.88,44.53,13.13,22.23,4
1.00,0.13,-0.08,-78.67,-8.48,17.03,44.87,12.55,20.13,4
1.04,0.32,-0.04,-59.94,5.25,6.59,44.47,15.11,21.79,4
0.94,0.22,-0.02,-7.45,-0.24,21.30,44.14,15.53,20.32,4
0.92,0.17,0.02,10.99,-7.02,23.19,43.85,14.43,19.87,4
0.93,0.20,0.07,23.19,-9.40,-0.73,43.23,13.06,21.08,4
0.97,0.11,0.11,46.69,-2.56,-33.69,42.69,14.69,21.44,4
1.00,0.09,0.11,55.79,1.04,-22.28,42.61,15.32,21.46,4
1.02,0.09,0.10,18.98,-7.02,5.49,43.02,14.65,20.36,4
1.06,0.17,0.11,-10.01,-22.58,51.70,42.93,12.73,20.62,4
0.94,0.19,0.10,-18.07,10.25,18.37,43.05,9.75,19.75,4
0.93,0.22,0.11,-21.97,13.18,-2.20,42.03,10.08,21.41,4
0.99,0.21,0.04,32.35,5.80,-4.52,42.29,10.73,23.12,4
0.97,0.20,0.07,17.70,12.63,9.46,41.52,9.56,23.11,4
0.99,0.22,0.10,29.11,-6.35,-11.35,41.83,7.85,24.45,4
0.99,0.21,0.05,23.01,-18.49,-12.39,41.36,8.02,23.00,4
0.92,0.16,0.11,35.64,-4.52,-12.21,41.81,7.80,21.20,4
0.90,0.11,0.10,12.57,19.17,-28.87,42.00,8.42,20.64,4
1.04,0.09,0.10,24.35,2.01,-8.48,41.75,8.95,21.03,4
1.03,0.21,0.08,38.02,-1.40,-13.92,41.99,8.53,23.11,4
0.97,0.06,0.14,40.59,-0.92,3.85,42.02,7.62,21.92,4
1.03,0.11,0.04,58.29,-2.56,25.88,41.16,4.21,21.89,4
0.96,0.09,0.09,47.06,2.44,1.22,40.54,1.43,20.72,4
0.93,0.09,0.02,52.98,1.04,-1.71,40.61,0.77,20.17,4
1.08,0.06,0.09,67.75,-4.70,12.45,40.76,-1.71,18.32,4
0.96,0.07,0.15,78.61,21.97,-13.67,40.88,-3.71,14.56,4
1.00,0.04,-0.05,137.45,30.58,3.91,40.81,-4.57,13.44,4
0.96,0.06,0.03,191.83,20.69,10.74,40.22,-6.51,11.02,4
1.00,0.05,0.01,48.58,-23.07,1.77,40.48,-8.70,5.08,4
1.00,0.02,0.09,10.01,-12.02,-24.96,40.45,-8.56,2.42,4
0.99,-0.01,0.08,-42.54,-2.14,-11.96,41.49,-6.67,1.90,4
1.05,-0.04,0.09,-67.26,5.62,-3.54,41.60,-6.57,2.51,4
1.00,0.00,0.02,-68.12,1.28,-6.10,41.22,-6.60,6.79,4
0.99,-0.03,0.07,-39.00,3.91,-5.13,41.35,-5.26,8.85,4
1.00,-0.04,0.07,-19.59,0.06,-3.85,41.92,-3.78,9.77,4
1.03,-0.01,0.14,-20.02,-2.32,-2.81,41.75,-3.31,9.70,4
1.00,-0.06,0.08,-4.15,-6.90,-5.49,41.67,-3.36,9.67,4
0.99,-0.08,0.02,37.54,-1.71,6.53,41.99,-2.65,9.16,4
0.94,-0.05,0.16,-44.07,8.00,10.80,42.00,-3.09,8.26,4
0.97,-0.01,0.05,-147.71,-3.60,9.22,41.89,-2.43,14.15,4
1.03,0.05,0.03,-88.99,-10.86,-6.90,42.07,0.18,15.70,4
1.03,0.04,0.05,8.67,-11.78,-4.03,42.63,1.95,17.57,4
0.99,-0.00,0.08,46.26,-10.74,-11.60,43.25,2.05,15.47,4
0.99,-0.05,0.12,27.22,-0.67,-14.34,43.14,2.00,13.82,4
1.02,-0.04,0.12,-36.44,5.55,4.09,43.32,3.25,13.38,4
0.99,-0.06,0.15,-84.11,-3.91,0.18,43.69,4.38,14.95,4
0.96,0.02,0.15,-75.68,-0.49,-1.53,43.84,6.45,15.06,4
1.00,0.03,0.10,-80.51,-2.81,5.80,43.85,7.87,16.09,4
1.01,0.05,0.12,-75.99,-1.95,3.05,44.67,8.61,16.91,4
0.98,0.10,0.14,-60.06,3.97,-4.64,44.57,10.66,17.88,4
1.04,0.10,0.11,-39.73,5.00,-2.99,44.34,11.96,18.27,4
1.00,0.11,0.15,24.96,-30.58,9.46,43.43,12.77,16.71,4
0.98,0.08,0.09,92.22,-17.33,28.08,44.71,11.36,15.05,4
0.96,0.11,0.14,75.07,15.20,4.46,45.00,7.52,13.38,4
1.00,0.10,0.16,-10.44,17.15,-12.51,44.31,7.21,13.66,4
1.01,0.08,0.12,-86.00,3.97,6.90,44.48,9.42,15.26,4
1.00,0.13,0.12,-80.93,-11.66,-4.46,44.30,10.16,14.29,4
1.00,0.12,0.04,-31.37,-11.54,12.82,44.68,12.04,13.15,4
0.93,0.14,0.12,-49.50,1.16,-6.16,44.57,12.34,13.61,4
1.04,0.13,0.23,8.73,2.87,-21.48,43.71,14.28,13.23,4
0.92,0.02,0.03,85.75,21.42,-38.02,43.49,15.97,13.11,4
0.97,0.01,-0.01,-147.03,-22.46,42.11,43.33,16.21,13.06,4
1.03,0.15,0.09,-131.04,7.51,-14.34,43.43,17.04,12.33,4
0.99,0.11,-0.06,-82.03,-1.53,17.21,43.07,19.20,12.11,4
1.03,0.21,0.01,-14.65,0.98,3.66,43.46,19.37,11.07,4
0.99,0.16,-0.04,44.62,-0.06,-31.92,43.59,19.20,12.17,4
0.98,0.12,0.01,77.88,2.81,-34.36,43.13,21.35,13.18,4
1.03,0.02,0.05,110.96,-1.40,-25.82,42.37,21.40,15.10,4
1.02,-0.05,0.02,117.19,-3.11,-15.20,43.05,21.24,15.78,4
1.01,-0.07,0.09,88.44,-13.00,15.20,42.91,17.71,16.76,4
0.98,-0.03,0.12,52.19,-0.98,10.50,43.49,14.60,16.78,4
0.99,-0.04,0.12,17.03,2.56,0.12,43.25,12.57,17.27,4
0.98,-0.02,0.12,3.17,6.47,-2.14,43.29,12.74,17.82,4
0.96,-0.01,0.07,8.97,6.41,-2.20,43.55,12.63,17.38,4
0.98,-0.01,0.06,-16.60,-0.61,13.79,43.16,11.52,18.68,4
1.01,0.02,0.05,-4.39,2.50,-2.08,43.09,12.21,19.15,4
1.01,0.03,0.01,-0.92,3.23,-0.67,43.38,11.84,17.88,4
0.99,0.02,0.02,20.63,2.26,-1.16,43.41,11.69,18.65,4
0.98,0.02,0.03,37.29,3.72,-2.20,42.60,10.29,20.12,4
0.99,-0.00,0.03,54.57,8.42,-5.19,42.81,9.16,19.52,4
1.01,0.03,-0.02,64.21,11.05,0.85,42.48,8.22,19.85,4
1.00,-0.00,0.02,27.77,9.16,-5.43,42.08,6.10,19.53,4
1.00,-0.01,-0.01,-17.03,2.44,4.46,41.93,5.99,20.56,4
1.00,-0.02,-0.05,-53.16,-8.67,4.64,42.04,6.40,22.27,4
1.02,-0.01,0.04,-55.73,-10.86,-1.77,42.04,7.39,21.09,4
0.97,0.01,-0.01,-21.85,-0.98,-2.44,42.42,9.56,23.46,4
0.97,0.01,0.04,7.08,-4.76,0.79,41.77,9.53,22.96,4
0.99,-0.01,0.05,43.82,-5.49,1.95,42.00,8.20,21.50,4
0.98,0.00,0.01,62.38,13.85,2.44,41.20,7.37,21.57,4
1.00,0.03,-0.01,-14.22,4.88,15.08,41.15,5.46,21.72,4
1.06,0.04,0.04,-37.17,-5.43,-6.04,41.50,5.81,22.40,4
1.00,0.02,0.01,-22.95,-2.87,-9.09,41.64,8.17,23.14,4
1.01,-0.01,0.03,-35.71,-9.70,0.92,41.83,9.73,22.75,4
1.04,-0.03,0.01,48.34,-4.52,-34.12,42.13,10.46,22.27,4
0.96,-0.10,-0.00,62.99,9.58,-40.53,42.76,10.94,22.35,4
0.96,-0.11,0.01,8.91,-8.06,13.37,42.64,10.05,21.37,4
1.00,-0.08,0.02,0.67,-6.84,32.35,42.81,7.45,21.59,4
1.02,0.01,0.03,-13.12,-10.80,39.61,42.69,6.65,22.47,4
0.99,0.05,0.06,6.04,-2.75,10.38,42.03,3.70,20.62,4
0.94,0.02,0.07,-5.25,6.35,-41.20,42.14,4.31,20.65,4
1.02,-0.06,0.01,-23.44,13.18,-52.37,43.05,9.74,23.17,4
0.98,-0.12,0.02,-1.34,-6.04,-16.60,42.38,11.45,22.56,4
1.00,-0.13,0.04,29.24,2.81,-4.82,42.90,11.60,21.29,4
0.99,-0.12,0.00,21.24,-4.70,7.57,43.40,10.67,23.02,4
0.99,-0.10,0.05,-19.35,-13.67,41.93,43.25,7.73,21.24,4
1.00,-0.02,0.07,-32.23,-14.71,31.43,43.71,6.75,20.58,4
0.99,0.02,0.09,2.56,1.89,4.52,43.20,6.32,20.41,4
0.98,-0.01,0.08,-12.45,5.62,-22.83,43.38,6.62,19.32,4
1.01,-0.04,0.12,-18.13,-0.06,-15.56,42.92,9.38,20.87,4
0.96,-0.11,0.06,-11.17,9.52,-54.93,43.42,10.21,20.06,4
0.98,-0.18,-0.01,27.95,6.41,-38.94,43.38,15.88,20.20,4
0.98,-0.22,-0.02,64.82,-2.62,-0.06,44.04,15.99,22.13,4
0.99,-0.16,0.01,-13.73,-0.12,25.21,44.24,13.13,22.05,4
1.01,-0.13,0.01,-51.70,-12.21,33.45,44.30,12.81,20.52,4
1.00,-0.09,0.04,-19.53,-7.32,27.22,43.97,11.49,21.53,4
0.98,-0.08,0.06,0.55,2.14,0.92,44.13,11.07,18.81,4
0.94,-0.09,0.05,3.17,0.79,-5.68,44.41,11.10,20.69,4
1.00,-0.10,0.01,6.96,-4.21,-15.50,44.57,11.57,19.89,4
1.01,-0.09,0.01,52.43,-2.93,19.53,44.95,11.72,19.62,4
1.02,-0.01,0.03,27.04,21.00,48.83,43.80,7.37,19.63,4
1.04,0.09,-0.03,-7.32,5.92,41.99,42.77,3.16,20.74,4
1.01,0.10,-0.00,13.12,1.71,11.72,42.72,2.15,21.35,4
0.96,0.09,0.00,8.97,2.26,0.98,42.37,0.85,19.89,4
0.99,0.11,0.02,-14.71,4.39,51.88,41.87,-0.43,20.97,4
0.97,0.22,0.01,-34.30,3.30,30.76,39.61,-2.92,21.72,4
0.96,0.27,-0.14,-59.08,3.42,-30.03,39.44,-1.78,21.80,4
0.96,0.18,-0.15,-83.74,-14.16,-36.93,40.34,3.87,23.54,4
0.99,0.13,-0.13,-29.79,-7.87,-11.78,41.43,9.30,24.80,4
0.99,0.12,-0.11,73.06,-0.06,-1.22,41.75,8.89,23.13,4
