Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.07,1.01,0.07,-4.88,-1.71,6.71,21.63,-24.16,-6.29,3
0.11,0.98,0.06,-1.71,70.68,-0.85,22.09,-25.05,-3.20,3
0.05,1.00,0.08,2.56,22.71,7.81,22.11,-25.22,-1.94,3
0.04,0.99,0.14,4.03,24.54,1.65,22.12,-25.45,-2.64,3
0.05,1.01,0.11,-9.52,20.63,0.00,21.47,-25.18,-0.40,3
0.06,0.99,0.06,-16.11,14.40,0.85,21.94,-25.05,2.22,3
0.06,1.01,0.05,-10.50,37.23,0.24,22.58,-25.61,3.23,3
0.07,0.99,0.02,-5.25,14.22,-3.11,22.50,-25.28,3.75,3
0.06,0.99,0.01,0.12,22.28,-4.46,22.53,-25.44,5.68,3
0.05,0.99,0.02,-9.89,26.00,-0.55,23.56,-26.16,7.43,3
0.07,0.91,-0.00,-13.98,49.38,5.98,22.97,-25.55,7.09,3
0.04,0.97,-0.07,-12.27,41.20,-4.88,21.64,-25.63,10.57,3
0.08,0.95,-0.08,-1.77,34.97,-7.75,21.59,-25.73,13.59,3
0.09,0.96,0.01,2.56,33.57,-2.26,21.63,-25.74,14.20,3
0.05,0.98,-0.08,-6.65,51.51,15.14,20.24,-26.06,15.48,3
0.02,0.96,-0.08,11.05,46.81,15.56,17.88,-26.26,16.70,3
-0.03,0.98,-0.05,15.01,39.86,0.24,16.27,-26.14,17.98,3
-0.03,0.99,-0.01,-7.57,17.15,-3.85,16.28,-27.11,17.49,3
0.01,0.98,-0.01,9.89,-1.53,4.88,15.80,-26.32,18.21,3
-0.02,1.03,-0.03,19.90,8.54,14.95,14.45,-26.37,16.86,3
-0.06,0.96,0.05,8.00,11.72,4.46,13.79,-27.22,15.49,3
-0.06,1.01,0.00,-1.83,27.77,-1.04,13.02,-27.75,16.37,3
-0.06,1.00,0.04,15.63,27.34,-1.71,12.78,-27.76,17.57,3
-0.04,0.97,0.07,1.77,22.28,-7.63,12.23,-27.42,15.97,3
0.00,1.02,0.06,-8.48,39.61,3.36,11.56,-27.44,16.49,3
-0.03,0.97,0.07,-9.40,29.79,-5.49,11.98,-27.36,16.39,3
-0.04,1.01,0.03,2.50,18.86,0.00,9.90,-27.09,18.02,3
0.02,0.97,0.08,-1.89,13.85,14.47,10.42,-27.45,17.61,3
-0.01,1.01,0.05,-0.31,6.35,-1.04,10.17,-26.82,18.19,3
-0.04,0.98,0.10,3.85,26.43,13.06,9.81,-27.22,18.33,3
-0.03,0.97,0.08,3.17,16.11,0.61,8.09,-27.21,17.68,3
0.00,0.93,0.12,5.13,29.11,0.12,7.80,-27.67,17.87,3
0.00,0.98,0.11,-0.73,7.81,-7.63,7.35,-27.82,18.68,3
-0.03,1.00,0.09,-1.65,-5.49,2.56,6.81,-27.32,18.27,3
-0.03,0.98,0.10,4.58,-26.06,-8.79,7.48,-27.23,18.03,3
0.01,0.98,0.11,5.98,-46.26,-14.89,9.50,-27.00,16.61,3
0.02,0.98,0.12,13.79,-43.58,-19.29,12.28,-27.45,16.92,3
-0.02,0.95,0.12,12.76,-39.06,2.50,12.62,-27.69,14.65,3
-0.02,0.98,0.14,0.92,-12.82,-2.14,12.82,-28.02,13.26,3
-0.01,0.98,0.13,2.38,-7.69,-3.17,13.66,-28.31,12.32,3
0.00,0.97,0.15,-1.71,-16.30,1.04,13.42,-28.31,13.60,3
-0.02,0.97,0.14,-1.83,-14.47,0.73,13.93,-28.32,12.95,3
-0.01,0.99,0.13,-1.53,-19.59,-1.40,13.39,-28.20,12.73,3
-0.01,1.01,0.12,2.50,-21.36,-3.78,13.66,-28.11,11.69,3
-0.01,0.96,0.15,5.07,-16.36,-0.06,15.01,-27.99,11.07,3
-0.01,0.99,0.13,2.32,-12.88,-0.79,15.12,-28.28,10.86,3
-0.02,0.97,0.15,-2.14,0.18,3.91,15.64,-28.19,10.60,3
-0.03,0.95,0.15,-1.89,4.88,3.36,15.17,-27.94,10.41,3
-0.09,1.02,0.09,-14.89,30.58,14.22,14.17,-28.56,10.12,3
-0.05,0.98,0.11,-0.92,8.61,1.59,13.09,-28.53,11.45,3
-0.03,0.98,0.11,-9.95,53.65,13.12,12.37,-28.56,12.48,3
-0.05,1.02,0.09,-5.68,70.25,11.60,9.89,-27.60,15.01,3
0.06,0.99,0.13,-4.39,15.81,-29.60,9.59,-28.22,14.45,3
-0.01,1.00,0.10,0.55,7.87,-4.46,11.43,-27.80,15.69,3
-0.05,0.97,0.08,-8.36,31.25,9.16,10.75,-26.84,15.93,3
0.00,1.00,0.14,25.21,64.39,-2.26,9.05,-27.67,15.27,3
0.02,0.98,0.16,4.33,37.05,-8.91,8.73,-27.98,15.53,3
0.07,0.98,0.18,2.62,24.48,3.05,8.80,-27.10,16.93,3
0.04,0.97,0.14,-3.36,-19.17,-3.78,7.81,-27.48,17.69,3
0.07,0.99,0.12,-8.36,-62.32,-20.87,10.68,-26.90,15.44,3
0.05,0.98,0.10,-7.26,-63.11,-22.34,12.93,-26.84,16.78,3
0.06,0.99,0.07,-6.90,-41.87,0.61,15.04,-26.88,15.34,3
0.10,0.96,0.11,6.47,-20.57,6.29,15.61,-26.72,14.50,3
0.04,0.94,0.14,4.76,-21.55,9.70,15.77,-26.90,13.87,3
0.03,0.98,0.13,1.59,-14.71,0.55,15.58,-27.14,12.77,3
0.01,1.00,0.12,1.46,-2.81,8.30,15.11,-27.56,13.60,3
0.04,1.01,0.13,2.01,-9.58,-1.40,14.51,-27.42,13.70,3
0.03,0.97,0.17,2.99,1.28,1.89,15.12,-27.73,10.93,3
0.03,0.99,0.16,-0.49,23.86,0.55,14.32,-27.05,11.98,3
0.08,0.98,0.19,3.66,-24.66,-15.93,14.25,-27.71,11.55,3
0.05,0.99,0.17,8.73,-35.03,-14.89,16.87,-27.75,11.54,3
0.04,0.97,0.17,2.99,-32.29,-3.05,17.69,-27.14,9.38,3
-0.00,0.96,0.18,2.08,-26.55,-13.55,17.74,-27.27,9.13,3
0.09,0.92,0.21,-10.62,-35.89,-11.90,19.90,-26.32,8.34,3
0.04,0.96,0.16,-0.43,-32.59,-1.83,20.97,-26.60,7.36,3
0.07,0.99,0.20,1.34,-49.13,-1.10,21.31,-26.09,4.92,3
0.03,1.01,0.18,1.46,-35.10,9.34,21.11,-26.50,4.13,3
0.00,0.96,0.21,4.58,-35.10,3.30,20.59,-26.64,4.60,3
-0.01,0.95,0.19,2.87,-30.33,1.59,20.50,-26.60,1.83,3
-0.02,0.97,0.17,2.20,-24.23,1.65,19.57,-26.75,1.25,3
-0.03,0.96,0.21,-4.33,-30.88,2.14,19.65,-26.56,-0.63,3
-0.01,0.92,0.31,26.55,-48.95,-23.74,19.13,-27.26,-1.49,3
-0.06,0.94,0.23,-7.51,-32.10,-6.35,20.40,-25.18,-4.94,3
-0.01,0.99,0.16,-29.30,-24.11,-4.46,20.24,-25.70,-3.20,3
-0.03,1.01,0.12,-14.71,-20.81,-8.85,19.74,-26.32,-3.04,3
-0.00,1.00,0.16,-3.30,-19.53,-1.65,20.30,-25.09,-3.72,3
-0.04,0.94,0.11,-4.76,-15.87,-6.71,20.35,-25.12,-4.87,3
-0.03,0.96,0.11,-5.43,18.25,5.37,21.20,-24.49,-3.06,3
0.02,0.94,0.11,4.21,8.73,-12.88,21.77,-24.96,-1.98,3
0.06,0.96,0.12,-5.37,-8.18,8.85,21.97,-24.69,-3.37,3
-0.01,1.01,0.20,-11.96,-33.02,12.21,20.94,-25.26,-3.32,3
-0.22,0.94,0.13,4.64,-36.56,17.21,19.62,-25.60,-5.04,3
-0.11,0.99,0.13,-16.54,1.22,-10.31,17.35,-25.92,-4.90,3
-0.02,1.01,0.11,-1.28,-15.81,-11.29,17.85,-26.49,-4.24,3
-0.01,1.00,0.10,7.75,-18.74,-8.97,17.97,-26.42,-4.81,3
-0.01,1.01,0.10,16.24,-20.08,-8.79,17.53,-26.82,-5.52,3
-0.01,1.04,0.14,11.17,-24.11,-2.38,17.90,-24.98,-6.91,3
-0.03,1.01,0.18,-19.78,-65.37,-21.18,17.53,-24.65,-7.93,3
0.05,0.97,0.15,-2.14,-32.53,-7.14,17.30,-23.97,-7.80,3
0.02,0.96,0.13,-2.75,-16.72,-4.15,16.35,-23.85,-9.23,3
0.11,0.96,0.09,-11.11,-48.10,-1.04,15.97,-23.00,-9.84,3
0.05,0.93,0.10,-2.14,4.21,-3.42,15.26,-24.35,-8.84,3
0.13,1.01,0.04,-11.78,-78.12,-18.25,15.86,-24.28,-8.04,3
0.17,1.02,0.07,-8.97,0.61,-4.15,15.28,-24.07,-9.11,3
0.12,0.97,0.06,-0.67,-25.94,4.46,14.93,-24.12,-10.73,3
0.11,1.01,0.06,-6.59,-15.69,8.97,14.66,-24.13,-10.95,3
0.07,0.99,0.08,0.37,-15.93,6.47,12.70,-24.27,-11.36,3
0.09,0.96,0.09,-4.70,-0.12,-1.28,13.02,-24.16,-11.68,3
0.04,0.96,0.04,0.49,-19.78,0.73,12.77,-24.55,-10.23,3
-0.01,1.01,0.03,15.69,-40.04,12.08,12.13,-25.33,-11.80,3
-0.06,0.99,0.02,2.01,-40.53,13.73,10.55,-24.63,-15.36,3
-0.08,0.98,0.06,-6.65,-29.36,-1.28,9.45,-24.55,-15.12,3
-0.01,0.94,0.05,-11.17,-30.70,-16.17,8.50,-24.19,-14.88,3
0.05,0.99,0.04,0.92,-46.81,-26.12,9.02,-24.13,-14.61,3
0.09,1.01,0.04,-0.92,-47.00,-14.89,9.42,-23.45,-16.21,3
0.07,1.01,0.07,-4.39,-35.52,5.49,9.31,-23.03,-16.25,3
0.03,1.01,0.06,-6.41,-52.92,4.64,7.26,-23.35,-15.10,3
-0.06,0.95,-0.02,-3.05,-49.32,-15.56,4.82,-23.89,-17.08,3
0.07,0.96,-0.02,-6.90,-55.18,-32.29,5.05,-24.04,-17.64,3
0.13,0.95,-0.05,-7.39,-56.88,10.01,4.35,-23.82,-16.50,3
0.11,1.01,0.05,-7.14,-70.50,5.62,2.11,-24.26,-16.96,3
0.17,1.00,0.03,-14.16,-111.21,-9.34,-0.71,-25.06,-15.70,3
0.06,0.97,0.02,-0.43,-61.71,-7.39,-3.65,-25.92,-14.51,3
0.05,0.93,0.05,4.27,-44.86,4.15,-4.32,-25.92,-14.07,3
0.16,1.00,0.11,5.55,57.43,-23.32,-4.33,-25.65,-15.67,3
0.25,1.00,0.13,7.32,-41.08,10.99,-2.36,-26.21,-17.77,3
0.06,0.98,0.11,-3.36,-18.49,5.00,-5.80,-25.78,-15.94,3
0.10,1.01,0.07,2.32,-19.10,-20.02,-6.56,-25.87,-16.88,3
0.13,1.00,0.10,21.24,-8.48,-24.96,-4.57,-25.66,-16.49,3
0.08,0.99,0.13,-7.45,-20.39,-21.85,-4.61,-24.96,-17.27,3
0.14,0.92,0.08,11.78,-32.04,8.18,-5.27,-25.28,-17.10,3
0.07,0.96,0.14,-9.46,-45.84,7.93,-6.12,-24.58,-16.91,3
0.08,0.99,0.17,-38.82,-68.73,3.54,-7.32,-25.34,-14.97,3
0.12,0.93,0.16,9.77,-31.62,-1.46,-7.51,-26.38,-10.97,3
0.03,1.04,0.22,5.49,-31.43,-1.34,-8.25,-26.81,-8.72,3
0.03,0.96,0.15,-10.01,-58.72,0.73,-10.28,-25.90,-9.22,3
0.02,0.96,0.12,-11.78,-59.33,0.79,-11.25,-25.17,-4.94,3
-0.01,0.96,0.06,2.44,-20.75,-22.34,-11.68,-25.67,-2.83,3
0.07,0.97,0.08,20.45,24.84,-21.79,-9.08,-26.18,-3.27,3
0.03,0.93,0.15,8.06,1.83,16.24,-8.64,-25.87,-5.33,3
0.02,0.97,0.16,-3.78,7.69,18.74,-10.00,-25.04,-5.33,3
0.02,0.97,0.15,-9.46,-1.10,12.27,-11.80,-24.67,-5.76,3
-0.00,1.01,0.11,-40.22,-5.74,5.00,-13.38,-24.69,-1.42,3
-0.04,1.00,0.03,-15.44,-19.65,13.55,-14.37,-24.60,-0.39,3
-0.00,0.98,0.03,10.56,5.07,-10.31,-15.14,-23.97,0.48,3
0.03,0.97,0.02,-0.85,32.10,-9.95,-15.67,-24.05,-0.50,3
0.04,1.01,0.10,2.20,23.56,12.51,-14.84,-24.12,-0.63,3
-0.03,1.00,0.05,-1.22,24.29,7.81,-16.14,-24.40,-3.41,3
-0.04,1.00,0.05,-2.44,8.97,4.76,-16.24,-23.36,-3.99,3
-0.04,0.97,0.03,3.42,3.11,-12.08,-16.56,-23.88,-3.21,3
0.02,0.94,0.07,2.08,-6.47,-0.92,-16.04,-24.08,-3.96,3
-0.02,0.96,0.12,0.24,-34.48,-15.38,-16.11,-24.18,-5.22,3
0.02,1.03,0.04,-8.24,11.41,-1.40,-16.60,-24.55,-3.17,3
0.02,0.99,0.06,-8.85,-2.75,5.43,-16.35,-24.28,-3.61,3
-0.03,1.00,0.09,-9.16,11.41,8.73,-17.25,-24.39,-4.02,3
-0.02,1.02,0.04,-16.78,51.33,-11.29,-17.18,-24.43,-3.17,3
0.11,1.03,-0.03,-35.46,78.12,-11.78,-15.37,-25.29,-4.03,3
0.00,0.99,-0.02,7.63,75.32,9.09,-15.32,-24.95,-5.64,3
0.04,0.96,-0.03,1.53,46.63,11.78,-14.79,-24.15,-7.10,3
0.02,0.97,-0.01,-2.38,32.84,3.60,-14.86,-23.54,-8.85,3
0.00,1.00,-0.10,16.05,15.26,9.34,-14.67,-23.63,-9.85,3
0.02,0.98,-0.00,-3.97,22.22,18.74,-14.81,-22.99,-10.88,3
-0.06,0.98,0.06,8.36,15.81,10.68,-15.66,-22.94,-10.90,3
-0.02,1.03,0.07,8.18,33.87,-9.95,-14.98,-22.40,-13.05,3
-0.13,0.96,0.03,-9.03,42.66,36.44,-15.00,-21.96,-13.09,3
-0.24,0.94,-0.03,13.98,63.11,18.92,-15.10,-20.89,-15.27,3
-0.22,1.00,-0.00,-2.14,48.03,-5.19,-14.33,-21.22,-16.88,3
-0.12,0.96,0.07,8.42,32.23,-8.85,-10.53,-20.90,-18.51,3
-0.07,0.98,0.11,-3.42,32.23,-16.36,-8.79,-21.09,-20.02,3
-0.07,0.95,0.13,-16.05,39.98,-3.91,-6.15,-21.30,-18.60,3
-0.08,1.00,0.02,-25.02,8.24,4.09,-5.57,-21.78,-20.50,3
-0.05,0.98,0.00,6.84,13.43,-7.63,-5.14,-23.01,-19.20,3
-0.12,1.01,0.08,11.41,-1.28,10.44,-5.51,-22.53,-19.29,3
-0.10,1.00,0.15,14.34,14.22,1.53,-5.04,-21.78,-20.65,3
-0.07,0.96,0.04,-7.39,1.22,7.57,-4.66,-21.35,-22.34,3
-0.10,1.02,0.13,-3.05,3.17,5.37,-5.54,-21.37,-20.75,3
-0.10,0.99,0.11,-0.79,4.15,-3.48,-5.29,-20.96,-21.24,3
