Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.08,-0.01,-1.07,18.49,-3.48,8.18,-16.55,42.32,47.86,2
-0.06,0.14,-1.02,32.35,-18.13,11.60,-17.61,44.87,50.48,2
-0.07,0.07,-0.98,19.65,1.04,29.11,-14.66,44.13,52.44,2
0.05,0.19,-0.98,19.90,5.68,27.71,-13.07,43.29,52.27,2
0.01,0.12,-0.94,-1.59,1.28,31.74,-11.50,41.86,50.74,2
0.08,0.14,-1.01,-2.75,2.20,24.54,-10.23,42.74,49.89,2
-0.03,0.17,-0.98,15.50,0.61,19.84,-7.93,42.85,48.47,2
0.03,0.21,-0.99,9.64,-3.48,12.21,-5.43,41.14,47.29,2
0.00,0.17,-1.00,14.34,-19.78,22.16,-4.25,40.53,47.50,2
0.00,0.11,-1.00,-12.45,5.25,20.63,-2.06,39.55,47.63,2
-0.02,0.07,-0.97,-22.09,19.29,7.45,-0.28,39.76,47.02,2
-0.02,0.13,-1.03,3.30,11.17,8.24,-0.24,40.93,46.01,2
0.01,0.12,-1.05,-2.93,6.77,-1.46,-0.68,39.37,45.20,2
-0.03,0.09,-0.99,26.43,17.03,46.45,-0.29,39.36,45.84,2
0.00,0.16,-1.01,9.46,-7.87,39.98,0.89,38.54,46.12,2
-0.04,0.12,-0.95,2.44,-34.73,51.39,4.63,38.28,46.14,2
-0.09,0.11,-1.06,-10.80,19.71,31.31,6.20,38.53,47.22,2
-0.00,0.04,-1.02,-59.57,-18.13,20.14,6.96,41.11,45.78,2
0.01,0.05,-0.99,9.52,-7.69,43.64,9.57,44.14,43.26,2
-0.02,0.03,-1.07,-1.71,6.04,14.10,10.05,45.06,43.98,2
-0.03,0.02,-0.97,-9.95,13.67,23.68,9.19,45.59,45.34,2
-0.08,-0.07,-1.07,-7.32,22.34,25.09,8.25,48.47,48.00,2
-0.19,-0.10,-0.97,-4.03,18.68,32.84,6.87,47.09,51.50,2
-0.17,-0.08,-0.94,4.88,1.59,28.75,5.99,46.30,50.73,2
-0.12,-0.06,-0.97,-19.65,13.85,6.84,6.84,43.48,49.74,2
-0.20,-0.05,-0.94,-9.64,15.93,8.00,6.67,41.93,46.75,2
-0.17,-0.06,-0.98,-4.82,15.14,6.41,5.32,40.76,45.10,2
-0.22,-0.07,-1.02,-18.68,-28.14,33.33,5.66,40.09,45.89,2
-0.16,-0.09,-0.98,-3.48,-25.63,30.33,10.17,39.21,44.14,2
-0.12,-0.15,-0.98,-5.80,-13.79,30.64,13.89,37.18,42.63,2
-0.03,-0.18,-1.02,-3.91,-9.89,24.11,16.27,36.21,42.86,2
-0.10,-0.14,-0.99,6.96,15.93,18.74,16.65,35.41,42.50,2
-0.11,-0.18,-0.99,3.54,-11.60,10.38,16.80,32.93,42.77,2
-0.05,-0.16,-1.05,33.20,12.51,-18.43,17.35,31.09,44.69,2
-0.10,-0.05,-1.03,11.29,1.95,-18.19,17.50,28.89,45.26,2
-0.09,-0.03,-1.00,-7.14,18.01,5.25,16.83,28.76,44.85,2
-0.13,-0.03,-1.03,5.80,-11.60,30.21,16.60,29.36,45.07,2
-0.16,0.02,-1.00,37.72,-7.93,5.74,19.40,25.82,45.64,2
-0.15,0.03,-0.96,10.56,15.69,-20.81,18.81,23.27,46.18,2
-0.10,0.00,-1.02,-2.20,41.02,-45.29,16.37,24.48,46.50,2
-0.07,0.08,-1.05,11.90,17.76,-39.25,13.28,26.09,47.52,2
-0.11,0.04,-1.00,-36.44,-44.68,-11.90,13.34,25.13,47.57,2
0.00,0.00,-1.00,-14.28,-27.59,1.71,17.10,27.69,47.99,2
-0.07,-0.08,-1.01,-25.45,36.56,69.09,15.98,27.04,46.86,2
-0.08,-0.12,-1.05,-14.59,-15.93,54.57,14.48,26.42,48.25,2
-0.11,-0.12,-0.94,-1.95,-27.28,-25.45,18.08,26.62,47.56,2
0.10,-0.15,-1.05,16.36,-2.87,-29.42,16.89,27.32,48.49,2
-0.04,-0.16,-0.98,12.27,-2.99,-6.47,17.85,26.54,47.44,2
-0.05,-0.08,-1.02,-3.11,-20.94,-14.04,18.62,25.87,47.63,2
0.07,-0.08,-0.98,-19.71,-7.32,-99.79,18.65,29.15,47.34,2
-0.02,-0.05,-1.05,10.50,3.30,-88.01,16.82,33.14,46.11,2
-0.03,-0.02,-1.04,44.19,10.50,-83.98,14.72,34.24,48.03,2
0.06,0.05,-1.01,18.92,-38.70,-76.23,13.43,32.26,47.97,2
0.02,0.08,-0.95,-4.88,4.58,-41.56,12.62,32.32,49.00,2
-0.00,0.04,-1.02,-28.75,7.51,-13.98,11.01,35.46,48.39,2
-0.03,0.00,-0.97,-20.51,28.20,-17.15,9.68,37.23,47.01,2
-0.06,-0.04,-0.97,-27.47,3.54,-26.43,7.09,40.82,46.01,2
-0.02,-0.07,-1.02,-18.80,10.25,-43.82,5.82,44.98,45.80,2
-0.06,-0.09,-0.96,1.34,8.00,-29.60,4.13,47.16,45.56,2
-0.09,-0.07,-1.05,2.87,12.08,-36.19,2.65,48.52,45.90,2
-0.07,-0.08,-0.98,10.38,5.00,-31.92,-1.89,49.55,49.60,2
-0.11,-0.04,-1.02,13.92,6.16,-20.87,-4.91,49.28,50.55,2
-0.07,-0.01,-0.97,17.70,3.54,-4.46,-5.59,47.85,51.28,2
-0.09,0.01,-1.00,17.52,-17.82,13.55,-7.01,47.25,51.81,2
-0.13,0.02,-1.07,-10.56,-1.77,49.32,-1.42,48.73,50.20,2
-0.09,0.02,-1.03,8.24,-4.82,38.82,2.10,48.46,50.70,2
-0.03,0.01,-1.01,5.43,-5.62,38.02,3.93,47.11,49.30,2
-0.01,0.01,-0.99,0.55,-16.91,36.99,6.98,43.26,48.95,2
-0.05,-0.03,-0.98,-12.57,1.89,40.04,8.50,40.94,46.83,2
-0.01,-0.02,-1.02,-10.19,-2.99,41.50,9.62,40.88,45.78,2
-0.04,-0.06,-1.02,-6.41,12.27,23.44,10.39,40.47,45.46,2
-0.06,-0.04,-1.01,17.40,7.08,24.11,9.81,39.93,44.76,2
-0.03,-0.00,-0.99,31.62,-0.55,26.49,10.28,36.49,45.81,2
-0.05,0.05,-1.00,14.16,-8.54,26.49,11.44,32.70,46.23,2
-0.07,0.05,-1.02,2.93,-9.52,20.02,12.71,32.40,46.04,2
-0.05,0.02,-0.97,-13.55,-3.91,18.37,13.31,31.56,44.09,2
-0.10,0.04,-0.94,-5.07,3.85,18.37,11.89,32.73,44.91,2
-0.02,-0.04,-1.00,-1.83,0.85,14.40,11.71,32.29,45.65,2
-0.06,-0.04,-1.00,-1.34,-1.71,16.05,11.55,32.42,45.07,2
-0.03,-0.06,-0.99,-1.89,3.78,11.17,11.12,31.08,45.32,2
-0.05,0.01,-0.98,11.72,2.26,16.54,10.93,31.07,45.02,2
-0.09,0.04,-0.98,18.74,6.65,21.85,10.84,28.21,45.26,2
-0.14,0.06,-0.98,11.72,12.15,25.51,11.00,27.05,45.14,2
-0.06,-0.01,-1.03,-3.91,-2.75,20.94,8.83,24.32,46.09,2
-0.02,-0.08,-1.04,-27.28,1.65,23.50,9.13,23.91,45.30,2
-0.06,-0.10,-0.98,-18.19,-4.03,45.04,10.18,25.24,45.50,2
-0.10,-0.18,-1.02,-13.61,-17.82,46.88,9.62,25.51,44.87,2
-0.05,-0.11,-1.03,0.73,-25.15,35.10,12.16,24.73,43.91,2
0.01,-0.08,-0.97,30.09,-18.86,20.02,15.81,23.74,43.97,2
0.06,-0.08,-1.02,4.88,0.37,-8.85,16.47,21.35,45.32,2
0.02,-0.06,-1.00,-0.85,0.37,-8.97,16.92,21.37,46.20,2
0.02,-0.08,-1.00,-8.36,-7.02,-6.10,17.42,22.28,45.70,2
0.00,-0.09,-1.00,-16.30,-9.03,-9.09,19.06,23.63,44.81,2
0.03,-0.10,-1.00,-22.28,-3.60,-10.50,20.35,26.07,46.08,2
0.04,-0.09,-0.97,-20.26,0.43,-11.35,19.68,28.00,45.35,2
0.07,-0.05,-0.97,8.91,2.32,-7.81,19.58,28.88,44.91,2
0.08,-0.08,-0.97,8.06,-1.16,-8.48,18.92,28.96,45.29,2
0.07,-0.09,-1.00,17.70,0.06,-8.00,19.47,29.50,46.37,2
0.10,-0.07,-1.03,22.95,0.06,-8.30,19.46,27.51,45.06,2
0.12,-0.01,-1.04,16.91,-1.77,-7.87,19.57,25.96,46.15,2
0.10,0.03,-0.99,-6.65,3.85,-19.17,20.09,26.33,46.03,2
0.09,0.02,-0.97,7.63,7.26,-18.49,20.00,26.43,44.54,2
0.08,-0.01,-1.05,-2.93,4.27,-19.90,20.50,28.02,45.34,2
0.16,0.03,-1.02,7.93,-0.79,-14.59,20.51,28.91,43.32,2
0.12,0.03,-1.06,-14.04,6.23,-28.02,20.89,31.04,42.60,2
0.01,0.06,-1.00,40.95,2.69,-6.65,20.80,31.65,41.24,2
-0.14,0.09,-0.97,53.34,-0.55,-2.75,20.74,29.81,42.33,2
-0.11,0.06,-0.96,-1.71,-2.81,4.94,21.23,27.54,39.98,2
-0.07,0.05,-0.97,-38.09,18.19,5.62,20.65,29.60,39.07,2
-0.00,0.03,-1.02,1.46,14.77,6.16,19.79,30.81,39.04,2
-0.08,0.06,-1.00,2.75,32.65,1.28,19.35,30.26,41.75,2
-0.11,0.05,-1.01,6.16,41.02,-10.74,15.78,29.33,42.44,2
-0.26,0.06,-0.99,-8.67,10.74,4.52,14.60,30.09,42.80,2
-0.27,0.06,-0.98,-10.25,0.00,6.04,14.59,30.33,43.95,2
-0.21,0.09,-1.07,18.01,-15.75,13.61,13.76,31.62,42.75,2
-0.24,0.10,-1.02,11.96,-20.75,31.62,15.84,29.50,44.70,2
-0.21,0.12,-0.98,31.25,-6.23,30.58,15.92,26.40,45.03,2
-0.18,0.08,-0.98,-2.26,0.73,26.55,15.32,24.46,45.86,2
-0.18,0.07,-0.93,0.55,0.31,12.39,13.15,23.34,46.89,2
-0.11,0.06,-0.96,1.83,-4.76,6.35,9.94,21.52,48.35,2
-0.11,0.08,-1.03,1.28,0.85,19.84,9.09,19.42,47.12,2
-0.07,0.08,-0.99,-9.46,-0.67,23.25,8.52,17.74,45.79,2
-0.07,0.05,-0.99,-20.51,4.09,18.68,9.56,15.20,43.84,2
-0.13,0.02,-0.98,-26.12,-0.61,18.55,9.62,15.70,45.76,2
-0.10,-0.00,-1.03,-17.70,-0.79,24.41,8.78,16.88,47.13,2
-0.02,-0.01,-1.02,3.17,-5.74,6.29,8.33,16.30,45.79,2
0.00,-0.04,-1.07,-11.41,-2.44,0.49,7.12,16.39,45.21,2
0.00,-0.07,-1.00,-20.45,-28.14,3.17,7.90,18.70,43.68,2
0.11,-0.09,-1.06,-22.58,-26.12,5.19,10.85,20.21,43.99,2
0.10,-0.12,-1.03,-13.98,-16.54,2.26,11.32,20.43,43.75,2
0.06,-0.17,-0.98,7.51,0.49,2.56,12.98,20.70,42.57,2
0.03,-0.11,-0.95,22.34,-6.47,-0.06,14.94,19.08,44.74,2
0.01,-0.11,-0.99,11.11,2.69,-4.46,14.70,18.07,46.12,2
-0.03,-0.07,-1.02,-4.94,4.58,10.19,14.99,18.36,45.30,2
-0.06,-0.14,-0.99,-16.24,-2.01,19.90,15.23,19.31,46.58,2
0.02,-0.13,-0.94,-4.88,-3.05,10.74,15.25,20.72,44.95,2
0.01,-0.15,-0.99,-4.33,-9.46,-6.96,16.25,20.54,45.09,2
0.08,-0.17,-1.02,-1.10,2.26,-19.96,16.59,22.64,44.73,2
0.07,-0.14,-1.00,-2.93,-13.18,-9.77,17.59,22.86,45.46,2
0.08,-0.10,-1.00,15.93,-11.29,-5.49,19.43,22.99,44.59,2
0.10,-0.05,-0.98,-1.83,-13.73,-6.90,20.97,22.89,45.21,2
0.10,-0.08,-0.99,-22.16,-13.37,-10.50,23.27,24.56,43.05,2
0.17,-0.10,-0.97,16.91,-3.66,-20.14,24.74,26.86,43.55,2
0.15,-0.04,-0.91,31.68,2.93,-15.75,25.70,25.71,43.58,2
0.12,0.05,-1.02,18.31,1.53,7.75,26.17,24.38,44.76,2
-0.01,0.05,-0.93,-25.88,-4.76,37.05,27.08,24.00,44.59,2
-0.04,0.04,-1.06,32.78,38.39,24.17,27.20,21.58,44.27,2
0.03,-0.04,-1.01,34.42,47.61,4.70,26.31,17.44,47.55,2
-0.10,0.05,-0.95,-17.27,-1.10,-60.97,25.90,17.65,46.75,2
-0.04,-0.08,-1.03,-17.58,-36.44,-78.74,24.07,23.46,47.33,2
0.03,-0.05,-1.00,31.37,12.45,-81.97,24.66,27.54,44.84,2
0.01,-0.08,-0.99,-14.22,-7.45,-38.70,22.35,30.04,44.76,2
0.04,-0.02,-1.02,-25.51,-4.76,-73.67,21.17,32.42,43.23,2
0.00,-0.10,-1.03,-3.91,14.10,-37.48,17.36,37.51,42.99,2
-0.00,-0.11,-0.98,5.00,-15.50,78.25,17.91,36.40,42.58,2
-0.04,-0.08,-1.00,-16.24,13.06,70.80,20.18,33.95,41.67,2
-0.06,-0.16,-0.97,-12.51,13.79,42.42,21.08,32.50,41.42,2
0.05,-0.15,-1.02,-6.10,-5.07,50.17,22.24,31.45,42.05,2
0.05,-0.14,-0.96,2.93,-12.08,38.33,24.41,29.21,41.36,2
0.04,-0.10,-0.96,-3.97,-14.10,33.02,25.79,28.09,40.91,2
0.06,-0.06,-0.96,-5.80,-0.24,33.39,27.61,27.00,40.39,2
0.08,-0.18,-1.04,-0.85,18.07,35.40,27.80,26.89,39.93,2
0.04,-0.17,-1.03,35.10,-15.38,51.15,28.91,23.29,41.16,2
0.19,-0.17,-0.98,-24.29,-10.25,75.87,30.48,19.48,40.19,2
0.06,-0.02,-0.99,59.51,20.69,26.67,30.58,17.36,40.99,2
0.10,0.01,-1.01,-9.95,-5.80,45.84,29.25,12.27,40.89,2
0.03,-0.05,-1.07,24.90,12.33,40.83,28.87,10.00,40.95,2
-0.03,0.01,-0.81,12.27,-8.54,63.23,28.31,9.19,42.79,2
0.13,-0.02,-1.05,8.24,2.32,41.56,27.43,7.23,40.44,2
0.03,0.11,-0.98,7.57,-1.34,32.04,25.99,4.72,40.78,2
0.02,-0.05,-1.05,-10.50,20.14,53.22,25.16,3.76,42.92,2
0.05,0.11,-1.06,-2.99,30.09,48.28,23.45,3.38,42.35,2
0.06,0.08,-0.99,-2.08,18.07,69.76,21.34,2.20,43.48,2
-0.13,0.03,-1.08,-11.23,-25.27,85.75,19.56,-1.46,43.60,2
-0.00,-0.04,-1.06,-0.79,-27.83,80.08,18.77,-2.49,43.49,2
0.07,0.29,-0.94,-10.19,-33.45,85.27,19.06,-2.70,43.59,2
0.13,0.07,-1.02,2.44,12.51,73.91,19.67,-5.32,42.11,2
0.18,0.03,-1.14,11.41,-14.47,56.58,18.77,-8.70,43.46,2
0.22,0.09,-0.92,38.64,-49.26,44.31,21.40,-14.23,42.66,2
0.27,0.10,-0.95,-1.40,-14.89,5.62,22.31,-16.26,41.55,2
0.22,0.23,-0.89,-5.19,-21.42,26.43,23.03,-17.74,40.60,2
0.24,0.08,-1.00,-19.04,-6.04,-18.68,24.17,-17.74,39.93,2
0.22,0.13,-0.99,-12.94,14.83,-21.55,24.77,-14.84,41.60,2
0.24,0.06,-1.00,-6.04,24.84,17.33,23.78,-15.28,43.07,2
0.17,0.11,-0.93,-6.59,31.62,43.27,19.38,-14.33,44.95,2
0.11,0.08,-0.97,-7.08,9.03,4.27,15.09,-14.78,43.40,2
0.12,0.06,-0.99,-5.80,-6.90,-51.39,14.78,-13.00,43.21,2
0.09,0.06,-1.04,0.98,24.96,-56.82,14.67,-12.62,42.19,2
0.08,0.05,-1.07,14.10,7.93,-37.96,14.15,-10.91,42.19,2
0.06,0.06,-0.99,22.40,5.31,-44.25,14.49,-11.68,40.59,2
0.06,0.09,-0.98,1.53,8.48,-53.28,15.33,-10.69,40.39,2
0.02,0.11,-1.00,-8.97,5.00,-69.46,16.94,-10.28,40.78,2
0.05,0.12,-0.98,0.92,20.69,-63.23,18.55,-7.57,40.15,2
0.01,0.10,-1.02,-4.76,8.73,-62.32,20.70,-7.19,40.61,2
-0.04,0.15,-0.95,-23.80,-5.86,-110.53,22.95,-2.94,41.81,2
0.00,-0.10,-1.08,-12.70,20.75,-91.86,24.62,-0.09,41.69,2
-0.01,-0.02,-1.04,23.01,-18.86,-69.70,26.10,6.26,41.48,2
0.01,0.04,-0.97,1.65,29.24,-41.26,27.80,8.29,41.17,2
-0.00,0.02,-1.07,0.18,12.45,-16.85,27.27,10.46,42.60,2
-0.06,-0.01,-0.94,-11.60,-6.77,-40.22,27.44,10.24,42.10,2
-0.11,-0.10,-1.02,-0.67,13.06,-21.55,28.30,13.06,40.73,2
-0.06,0.05,-1.03,-12.51,8.42,-41.14,27.33,14.20,41.88,2
-0.11,-0.09,-0.99,-22.58,-0.37,-34.36,27.39,18.57,42.16,2
-0.02,-0.06,-1.01,-18.31,9.52,-79.77,26.81,21.64,41.75,2
-0.08,-0.01,-0.99,18.31,7.26,-37.48,25.87,26.16,42.86,2
-0.02,0.08,-0.97,25.45,-10.07,-15.81,24.93,26.37,44.41,2
-0.06,0.05,-1.02,5.86,-4.33,-10.50,25.70,27.44,43.82,2
-0.11,0.03,-0.97,-3.66,-1.59,-5.13,26.18,28.14,45.61,2
-0.05,0.04,-1.00,11.84,-9.83,-0.31,26.83,29.48,46.31,2
-0.01,0.04,-0.97,-8.18,7.87,-18.19,28.36,29.66,49.57,2
-0.06,0.04,-1.03,6.41,22.64,-53.28,28.43,35.27,54.00,2
-0.04,0.02,-1.06,-5.00,-13.06,-24.96,27.33,38.62,54.61,2
-0.11,-0.03,-1.03,-9.40,-10.01,-18.92,28.87,42.10,56.85,2
-0.04,-0.01,-0.97,-27.40,-7.26,-21.97,27.29,46.92,55.64,2
-0.04,-0.02,-1.00,-3.48,10.50,-41.14,23.79,52.95,56.21,2
-0.09,-0.07,-1.02,-5.55,-13.43,-58.11,20.30,56.37,57.53,2
-0.01,-0.01,-1.00,-4.76,6.10,-48.16,9.94,57.86,59.03,2
-0.06,-0.01,-1.02,11.54,11.29,-28.44,2.48,53.17,57.23,2
0.00,-0.11,-1.09,-8.85,27.83,-27.34,-2.42,46.64,53.52,2
-0.21,-0.06,-1.11,23.93,21.24,-48.89,-2.66,45.85,50.35,2
-0.09,0.01,-0.95,13.92,-13.24,-39.00,-3.20,39.48,48.10,2
-0.03,0.05,-1.06,6.23,14.83,-47.73,-2.82,37.87,47.71,2
-0.15,0.07,-0.96,-16.78,8.42,-38.27,-3.61,38.01,48.47,2
-0.20,0.01,-1.01,-2.38,-8.30,-26.49,-4.14,37.34,46.84,2
-0.11,-0.02,-1.12,-22.34,-10.25,-38.39,-3.15,37.56,46.24,2
-0.11,-0.03,-0.98,10.68,-21.61,-63.11,-1.98,36.72,45.34,2
-0.01,0.04,-0.97,-3.91,-3.72,-40.16,-1.22,36.98,45.70,2
-0.04,0.10,-1.00,20.14,28.63,-31.31,-3.69,36.13,45.73,2
-0.11,0.06,-1.02,0.00,-5.80,-27.95,-5.65,35.60,46.11,2
-0.13,0.12,-1.00,1.34,-5.43,-14.77,-6.09,34.57,46.97,2
-0.14,0.05,-1.01,-5.00,-4.03,-24.66,-6.18,34.57,46.81,2
-0.12,0.00,-1.04,-1.71,-8.54,-55.42,-6.67,33.89,49.26,2
-0.08,0.19,-1.12,-36.13,-2.08,-12.94,-7.64,32.06,47.20,2
0.04,0.15,-0.95,-14.83,6.71,-37.96,-9.16,32.78,47.61,2
0.09,0.14,-0.91,-5.55,10.93,-48.22,-9.99,33.18,48.03,2
-0.09,-0.01,-1.01,15.20,1.28,-25.39,-10.49,34.63,46.41,2
-0.08,0.13,-1.02,13.98,-16.11,-23.50,-11.34,31.53,46.84,2
-0.01,0.13,-0.98,6.84,-5.68,-27.65,-11.78,29.09,48.06,2
0.05,0.15,-0.92,0.31,-8.54,-27.47,-11.15,28.76,48.17,2
0.06,0.18,-0.99,-11.17,1.53,1.04,-11.24,29.53,48.51,2
-0.01,0.08,-1.00,-2.20,-3.23,-11.90,-11.72,29.90,48.19,2
-0.01,0.09,-1.00,0.55,-2.81,-24.66,-11.62,30.05,46.69,2
0.01,0.11,-1.02,-11.35,-8.54,-36.44,-12.57,29.85,49.54,2
0.06,0.10,-1.04,-12.94,11.78,-29.17,-12.61,30.21,48.97,2
0.06,0.04,-0.97,-7.08,-3.05,-11.78,-14.23,31.04,48.34,2
0.05,0.12,-1.00,-8.12,2.14,-15.08,-15.22,31.96,48.21,2
0.04,0.05,-1.03,-4.76,3.48,-28.08,-15.21,31.13,48.07,2
0.02,0.02,-0.99,-5.13,21.79,-42.60,-17.27,31.02,47.57,2
0.01,-0.02,-0.98,-13.55,14.16,-32.04,-20.09,30.35,46.63,2
-0.03,0.01,-1.01,-19.10,0.85,-11.78,-20.72,30.59,45.40,2
-0.02,0.05,-1.02,3.36,-1.34,5.86,-20.97,30.76,46.15,2
0.01,-0.06,-1.00,-1.28,-17.70,0.18,-21.15,31.20,46.01,2
0.01,-0.03,-1.01,11.96,13.24,39.25,-18.76,31.32,45.50,2
0.00,0.04,-0.95,-10.62,14.10,48.89,-18.84,33.40,44.42,2
-0.00,-0.01,-1.01,6.65,14.40,47.91,-19.38,33.68,45.28,2
-0.07,-0.01,-1.01,-0.12,18.19,29.42,-19.36,34.77,43.70,2
-0.06,-0.03,-0.99,5.19,6.10,34.42,-19.03,37.32,44.70,2
-0.14,-0.06,-1.01,4.33,-0.24,26.37,-16.74,37.65,45.06,2
-0.15,-0.06,-0.99,3.97,6.90,5.49,-16.48,37.95,44.04,2
-0.15,0.03,-1.03,45.65,-8.79,-69.64,-17.21,37.12,45.67,2
-0.15,0.02,-0.99,-2.99,-15.87,-46.20,-18.36,32.60,45.25,2
-0.09,0.06,-0.99,-27.47,-8.97,-2.44,-17.77,32.97,46.46,2
-0.05,0.07,-1.01,-7.81,-1.46,-0.67,-18.07,33.95,45.90,2
-0.05,-0.01,-0.98,-16.11,-1.77,-16.17,-18.18,34.72,45.53,2
-0.11,-0.04,-1.00,-5.68,15.99,-33.45,-19.98,34.90,45.04,2
-0.08,-0.04,-0.99,11.54,14.65,-24.78,-22.69,33.80,44.03,2
-0.06,-0.03,-0.99,2.69,-14.04,-1.83,-23.27,33.39,45.96,2
-0.03,-0.01,-1.03,-5.74,-11.72,-1.46,-21.81,33.70,44.07,2
-0.03,-0.02,-1.05,-2.38,-5.92,0.37,-20.61,34.31,46.79,2
-0.05,-0.02,-1.03,2.38,-5.31,24.23,-20.07,35.05,46.67,2
-0.04,-0.05,-1.03,-6.77,-7.08,22.52,-19.02,35.07,45.96,2
-0.02,-0.05,-0.99,-0.55,2.08,31.86,-18.86,37.10,46.41,2
-0.02,-0.05,-1.04,4.15,-10.44,19.84,-17.10,37.52,46.03,2
-0.01,-0.03,-0.97,0.49,-3.36,13.73,-16.03,37.32,46.46,2
-0.01,-0.02,-1.00,-4.03,-0.49,7.14,-15.71,37.55,47.27,2
-0.01,-0.01,-1.02,8.30,-4.09,13.55,-15.26,37.93,46.55,2
0.04,-0.03,-1.00,-3.11,-27.95,12.51,-13.83,37.23,46.56,2
0.04,-0.01,-0.92,16.72,0.37,5.98,-12.56,37.46,47.03,2
0.06,0.06,-1.00,7.75,-3.48,20.14,-11.44,36.12,46.61,2
0.06,0.05,-1.05,-2.69,-2.32,25.33,-10.78,36.11,47.90,2
0.04,0.03,-1.00,11.66,3.05,12.51,-10.08,36.07,48.22,2
0.06,0.09,-0.99,2.56,13.18,16.66,-9.89,36.13,48.38,2
0.04,0.04,-1.00,8.97,-7.75,3.85,-9.79,35.05,48.55,2
0.06,0.07,-0.99,-3.48,7.02,1.40,-10.17,35.61,48.47,2
0.04,0.06,-1.01,-0.85,4.33,2.75,-10.52,35.50,47.46,2
-0.00,0.07,-1.01,-9.58,2.99,17.15,-10.16,35.38,47.16,2
0.00,0.03,-0.96,-8.18,2.26,15.26,-10.10,36.08,47.92,2
-0.03,0.02,-1.09,4.58,-2.32,21.06,-9.14,36.69,47.11,2
-0.01,0.06,-1.00,8.61,-6.41,16.24,-8.37,36.74,48.88,2
0.00,0.02,-1.03,-2.81,6.41,9.89,-8.22,35.94,47.38,2
0.00,0.10,-0.99,-0.49,-4.03,5.92,-7.54,36.07,47.45,2
-0.01,0.04,-1.01,-16.17,5.86,25.76,-7.53,37.10,47.23,2
-0.00,0.05,-0.99,8.24,-7.81,17.40,-6.21,36.91,47.44,2
-0.02,0.02,-1.02,-8.73,3.23,8.73,-5.93,36.98,47.41,2
-0.04,0.04,-0.99,3.36,-2.32,11.84,-5.46,37.16,47.91,2
-0.03,0.01,-1.04,-12.70,13.31,15.32,-5.54,37.59,47.86,2
-0.05,0.03,-1.05,-18.86,15.99,12.08,-5.69,39.07,48.00,2
-0.07,0.06,-1.02,1.04,8.00,1.65,-5.90,39.88,48.01,2
-0.06,0.02,-0.99,15.08,-5.80,0.06,-7.08,38.28,48.23,2
-0.08,0.01,-1.00,-24.41,-2.75,3.78,-5.93,38.01,48.18,2
-0.09,0.01,-0.99,-10.19,-6.96,18.37,-4.98,39.83,47.83,2
-0.01,-0.01,-0.97,7.02,-9.52,31.86,-3.98,40.36,46.50,2
0.03,-0.06,-0.97,-22.71,-28.32,18.92,-2.39,40.54,47.90,2
0.01,-0.05,-0.97,-25.94,-14.34,17.58,0.83,43.79,44.97,2
0.05,-0.06,-1.04,6.96,5.25,15.87,2.44,44.82,44.45,2
0.03,-0.09,-1.01,6.96,2.99,8.97,2.11,43.71,45.02,2
-0.01,-0.11,-1.01,1.65,-3.60,17.52,3.16,42.15,45.87,2
0.04,-0.03,-1.00,13.49,-8.18,26.43,3.72,42.04,44.73,2
0.02,-0.06,-1.01,-3.23,-14.34,11.78,4.25,41.00,46.13,2
0.09,-0.02,-1.03,13.79,3.42,26.49,5.64,41.06,45.54,2
0.07,0.04,-0.98,21.79,3.17,58.96,7.59,38.39,47.39,2
0.01,-0.01,-1.06,19.35,17.88,17.58,7.58,35.96,47.40,2
0.02,0.06,-1.01,-6.96,8.42,-3.66,7.98,35.49,47.99,2
0.11,0.00,-0.97,-34.85,-17.46,-20.26,9.02,36.96,47.12,2
0.12,-0.04,-1.06,-26.25,10.56,-8.79,9.18,41.20,44.49,2
0.07,-0.05,-1.01,2.20,1.53,53.28,10.36,42.32,43.93,2
0.02,0.02,-1.01,11.84,16.11,55.79,11.90,40.86,44.65,2
0.07,-0.07,-1.00,2.93,-14.77,5.07,12.78,38.79,43.58,2
0.07,-0.04,-0.98,-3.11,-3.72,-11.11,13.27,38.68,44.71,2
0.06,-0.01,-1.00,-8.48,12.15,4.46,12.59,39.40,44.13,2
0.08,-0.09,-1.03,-6.96,10.62,30.33,12.70,39.01,43.38,2
0.03,-0.05,-1.01,8.30,6.96,17.27,13.37,39.28,44.37,2
0.03,-0.00,-1.00,7.57,-9.22,5.19,13.79,38.28,43.23,2
0.14,-0.00,-1.00,28.26,-15.44,47.97,15.26,35.78,45.59,2
0.04,0.01,-1.02,-2.69,6.90,59.45,16.59,33.20,45.04,2
0.04,-0.02,-0.99,-25.33,2.08,16.60,17.53,31.65,45.34,2
0.05,0.03,-1.00,-1.65,0.73,14.47,17.19,32.68,46.23,2
0.04,-0.05,-0.99,-15.08,-3.48,22.71,18.30,32.62,45.61,2
0.07,-0.03,-0.99,-34.18,-3.30,40.83,19.35,33.18,44.82,2
0.08,-0.08,-1.01,-11.78,-7.26,29.05,20.87,33.86,42.53,2
0.07,-0.06,-0.99,6.29,0.79,15.26,22.19,33.58,41.87,2
0.13,-0.04,-1.02,37.90,-5.62,43.21,23.35,30.07,43.99,2
