Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
0.00,-0.03,1.00,-15.87,20.08,-28.26,-25.44,15.47,-40.54,1
0.08,-0.04,0.99,6.04,4.82,-18.62,-23.46,13.38,-41.41,1
0.00,-0.03,0.99,-1.22,-5.62,-13.61,-23.13,14.34,-41.39,1
0.01,-0.09,1.03,7.26,2.93,-10.25,-23.27,14.04,-41.99,1
0.06,-0.04,1.00,8.91,12.70,-3.66,-22.18,13.64,-40.93,1
0.07,-0.08,0.97,-13.79,-0.61,-1.34,-21.91,13.88,-41.48,1
0.07,-0.04,1.00,-1.46,1.04,11.47,-21.74,12.67,-41.36,1
0.02,-0.08,1.02,17.21,-12.70,38.82,-21.85,13.55,-41.08,1
-0.01,-0.06,1.02,1.46,-2.81,39.98,-23.30,16.53,-40.65,1
0.05,-0.08,0.99,1.28,15.32,33.81,-22.94,18.36,-40.78,1
0.04,-0.06,1.01,-5.31,3.66,31.49,-22.19,18.18,-42.08,1
0.10,-0.05,0.97,-0.92,-5.37,28.14,-21.86,19.92,-41.47,1
0.09,-0.04,1.00,-3.60,-0.12,24.78,-21.44,21.39,-42.14,1
0.06,-0.04,0.99,-3.42,-0.55,35.58,-22.06,21.69,-42.21,1
0.03,-0.04,0.98,8.42,-8.67,21.91,-22.64,22.80,-42.94,1
0.05,-0.04,1.01,-1.10,-0.79,7.69,-22.44,23.91,-42.59,1
0.05,-0.03,0.99,2.62,-2.50,11.90,-22.60,24.65,-44.45,1
0.04,-0.05,0.99,1.59,5.00,19.78,-22.36,25.13,-42.10,1
0.03,-0.05,0.96,2.50,-2.93,32.90,-21.78,26.14,-42.83,1
0.10,-0.07,1.00,2.75,9.03,34.61,-21.13,28.38,-43.12,1
0.05,-0.03,1.01,4.27,0.73,19.47,-20.28,28.92,-43.96,1
0.07,-0.07,1.00,8.18,5.19,0.24,-19.56,31.24,-43.01,1
0.06,-0.08,0.99,3.66,2.69,22.71,-19.17,31.36,-42.55,1
0.13,-0.08,1.00,-4.94,7.69,14.95,-17.94,32.20,-42.16,1
0.13,-0.09,1.00,-8.18,4.64,13.98,-16.82,32.46,-43.82,1
0.10,-0.05,1.01,-14.40,-15.63,15.75,-16.98,31.10,-44.73,1
0.09,-0.02,1.01,-4.70,-23.38,21.30,-18.10,31.24,-44.51,1
0.08,-0.03,1.00,5.68,-0.43,20.69,-19.30,31.69,-42.82,1
0.05,-0.07,1.02,-0.92,3.30,32.10,-18.41,33.78,-43.20,1
0.05,-0.04,1.00,-0.06,-0.73,21.24,-17.10,34.44,-43.77,1
0.05,-0.03,1.01,-1.95,-2.08,24.11,-16.66,35.07,-43.47,1
0.07,-0.02,1.01,-10.99,0.85,22.03,-15.77,35.03,-42.58,1
0.08,0.03,1.00,-0.98,-3.78,14.10,-15.04,35.11,-42.43,1
0.02,0.01,1.00,-5.00,0.55,20.45,-14.77,35.46,-43.49,1
0.03,-0.00,0.98,6.59,0.06,21.61,-14.42,35.28,-43.13,1
0.03,-0.00,1.00,10.80,-3.11,11.23,-13.71,36.29,-42.66,1
-0.02,-0.00,0.96,10.80,0.12,19.35,-13.33,38.34,-43.23,1
0.07,-0.02,0.97,-2.87,3.85,28.20,-11.89,39.67,-42.97,1
0.08,0.06,1.00,-17.94,-4.33,21.91,-11.74,39.06,-44.30,1
0.09,0.09,1.02,-15.93,-6.35,39.06,-11.13,37.68,-45.41,1
0.03,-0.03,0.99,2.38,11.78,35.64,-10.60,38.55,-45.02,1
0.06,0.00,1.00,4.39,6.16,15.81,-8.90,40.43,-43.84,1
0.11,-0.04,1.02,21.42,4.70,8.79,-8.98,41.37,-44.65,1
0.05,-0.03,0.97,-12.27,-2.69,0.00,-8.23,43.13,-44.19,1
0.13,-0.01,1.02,-8.61,12.88,-11.11,-8.41,42.74,-44.51,1
0.09,0.08,0.97,-15.14,-0.31,4.52,-8.69,41.33,-44.21,1
0.19,0.05,1.00,-15.63,-9.40,15.81,-9.05,39.87,-45.86,1
0.11,0.07,0.97,8.00,2.93,23.68,-8.97,38.68,-45.35,1
0.04,0.02,0.99,3.36,-11.29,32.59,-8.07,39.20,-48.11,1
0.02,0.05,0.98,-15.26,-21.48,35.34,-7.43,39.69,-48.10,1
-0.02,0.14,0.99,-15.14,10.68,2.26,-7.70,38.29,-48.95,1
0.04,0.07,1.00,15.99,19.10,10.50,-5.99,38.50,-47.69,1
0.03,0.07,1.00,-8.48,1.04,22.28,-3.43,38.23,-47.75,1
0.05,0.07,0.96,9.58,34.24,16.54,-1.84,38.35,-48.86,1
0.11,0.12,0.96,-2.38,7.81,29.24,1.50,38.71,-49.90,1
0.11,0.01,1.00,-2.44,1.65,80.87,4.04,39.14,-48.51,1
0.14,0.12,0.98,7.14,-14.53,30.40,7.29,38.13,-49.98,1
0.12,0.10,1.00,18.98,6.65,10.07,6.79,38.35,-49.89,1
0.10,0.09,1.01,6.47,3.66,14.71,7.42,39.78,-49.72,1
0.11,0.03,0.98,13.37,7.08,23.50,8.98,40.61,-48.80,1
0.16,0.05,0.96,7.14,4.64,13.31,10.91,40.77,-48.60,1
0.14,0.00,0.99,-4.15,-6.84,-14.40,11.43,40.00,-47.55,1
0.13,0.13,0.99,-16.11,-40.59,-57.31,8.25,39.03,-49.32,1
0.03,0.06,1.02,8.00,-4.39,-53.28,2.20,38.40,-50.23,1
0.07,0.04,1.00,25.21,-5.92,-39.73,0.17,40.36,-49.80,1
0.07,-0.02,1.02,5.31,-2.08,-50.05,-1.34,42.02,-49.02,1
0.04,0.04,0.99,24.96,9.77,-27.89,-3.16,42.98,-49.24,1
0.07,-0.10,0.97,37.96,26.86,-30.46,-2.60,47.02,-47.09,1
0.11,-0.10,0.97,-44.86,13.79,-32.29,-1.82,46.06,-46.91,1
0.12,-0.04,0.97,-13.49,-1.34,-34.18,-2.11,43.54,-48.61,1
0.05,-0.04,1.02,-13.24,-31.37,-21.79,-5.35,41.80,-49.77,1
0.05,0.02,0.97,-5.25,-14.59,-18.80,-8.91,40.27,-48.97,1
0.07,-0.01,1.05,2.75,2.20,-18.49,-10.86,39.70,-49.65,1
0.05,-0.01,1.04,0.92,-1.40,-18.86,-11.21,39.49,-49.55,1
0.11,0.01,0.95,-8.61,2.75,-23.19,-12.32,39.06,-49.23,1
0.32,0.07,0.97,-0.49,7.45,-4.03,-12.35,37.73,-47.88,1
0.09,-0.01,1.00,0.43,-1.40,-33.94,-13.21,38.16,-48.80,1
0.04,0.01,1.01,17.21,24.78,-20.32,-13.42,37.89,-48.39,1
0.13,-0.05,1.01,15.01,6.41,-21.12,-13.31,38.87,-46.92,1
0.10,-0.02,0.98,9.83,-39.00,-56.09,-15.70,38.76,-46.58,1
0.03,-0.06,0.99,0.92,4.27,-19.65,-18.12,38.35,-45.89,1
0.05,-0.05,0.98,-4.94,10.74,-14.40,-18.97,36.77,-47.20,1
0.09,-0.01,0.98,-9.83,7.75,-19.29,-18.02,35.82,-47.27,1
0.08,-0.05,1.01,0.37,-7.08,-20.57,-18.51,35.03,-47.74,1
0.12,-0.05,1.00,-11.23,8.54,-12.94,-18.69,34.18,-46.88,1
0.06,-0.01,0.99,-7.26,4.15,-10.19,-17.93,32.14,-48.19,1
0.09,-0.04,1.00,4.46,-2.99,-12.57,-18.27,31.56,-46.90,1
0.06,-0.03,0.99,-3.72,-5.98,-22.22,-19.24,30.86,-47.80,1
0.07,-0.03,1.00,-3.05,0.00,-13.92,-19.62,29.99,-47.62,1
0.09,0.02,1.00,-3.66,4.70,-12.88,-19.03,28.63,-48.28,1
0.12,0.00,1.02,-6.47,-3.54,-12.82,-19.27,28.27,-49.96,1
0.05,-0.03,1.00,6.59,-7.20,-22.03,-19.45,27.73,-47.88,1
0.07,-0.00,0.99,3.85,2.01,-25.39,-20.07,27.06,-48.51,1
0.10,-0.02,1.00,-0.18,6.10,-19.71,-19.84,25.77,-48.82,1
0.10,-0.02,1.00,-5.00,7.45,-11.66,-19.71,25.66,-48.86,1
0.11,-0.00,0.99,-11.11,5.98,-10.74,-19.08,25.02,-48.73,1
0.12,0.01,0.97,-10.56,2.44,-13.55,-18.91,23.97,-49.11,1
0.11,0.01,0.99,2.38,11.23,-8.36,-18.29,22.00,-50.00,1
0.13,0.02,0.98,-6.71,-13.79,-32.10,-17.24,21.07,-49.04,1
0.07,0.04,0.99,-17.27,-31.31,-35.58,-21.04,18.95,-49.43,1
0.00,0.04,0.98,7.26,-4.33,-14.16,-22.34,18.55,-47.56,1
0.07,0.01,1.00,5.74,11.11,-12.27,-21.26,18.84,-49.19,1
0.10,-0.04,0.99,19.41,20.39,-5.07,-20.25,19.32,-49.78,1
0.09,-0.06,1.00,-1.53,0.85,-10.38,-18.97,20.35,-49.58,1
0.10,-0.02,0.97,-10.31,9.40,-33.20,-18.96,19.43,-49.15,1
0.15,-0.04,0.98,4.15,-10.44,-12.57,-18.18,17.75,-49.78,1
0.10,-0.03,1.00,-1.59,-15.99,-13.12,-19.68,17.48,-49.96,1
0.10,-0.03,1.00,-6.04,3.85,-3.36,-19.48,16.46,-49.65,1
0.10,-0.04,1.00,-0.61,-5.31,-10.31,-19.42,17.04,-49.34,1
0.09,-0.05,1.02,-3.23,-4.33,-6.84,-19.57,15.69,-50.02,1
0.07,-0.06,1.00,-6.10,5.86,-22.03,-20.06,14.90,-49.30,1
0.06,0.00,0.99,-9.89,-5.92,-23.50,-19.98,12.73,-51.16,1
0.10,-0.04,0.98,8.67,0.85,2.44,-20.07,13.48,-49.49,1
0.06,-0.05,0.99,18.13,-8.30,-14.59,-20.48,14.36,-48.62,1
0.05,-0.01,1.00,-1.40,0.43,-20.08,-20.50,14.18,-49.80,1
0.11,-0.08,1.02,-13.73,13.06,-11.72,-18.95,12.54,-49.69,1
0.11,-0.03,1.01,-0.37,2.01,2.20,-18.51,12.49,-50.13,1
0.10,-0.01,0.99,8.06,-0.85,12.57,-17.57,12.72,-48.49,1
0.08,-0.02,0.96,15.38,10.31,62.19,-18.26,15.50,-50.17,1
0.15,-0.06,0.97,21.61,7.45,37.05,-17.38,19.51,-50.77,1
0.17,-0.06,1.00,-11.66,7.45,-13.12,-16.93,19.96,-50.82,1
0.18,-0.06,0.98,-5.55,10.01,-44.68,-16.25,17.42,-51.12,1
0.16,-0.11,0.99,5.49,-6.53,-38.02,-15.95,15.80,-50.70,1
0.09,0.02,0.92,-3.85,0.61,-13.85,-16.15,15.41,-49.98,1
0.18,-0.03,1.00,-9.70,-9.70,-14.22,-16.39,14.53,-51.43,1
0.12,-0.07,0.93,10.13,-20.26,-19.59,-17.76,13.48,-50.05,1
0.12,-0.05,1.07,6.65,32.96,-6.71,-16.88,14.38,-49.85,1
0.21,-0.06,0.90,-1.89,27.16,-7.51,-15.01,13.77,-50.45,1
0.20,0.03,0.98,-2.32,-1.77,-20.51,-11.57,14.10,-49.60,1
0.21,-0.08,0.98,11.90,-10.25,-29.24,-12.33,13.43,-49.13,1
0.19,-0.23,1.01,-6.47,-28.02,-36.07,-12.96,12.48,-48.12,1
0.12,-0.07,0.93,5.74,-12.27,-14.40,-13.59,11.74,-47.42,1
0.07,-0.14,1.03,-12.08,-48.16,-26.92,-15.00,11.87,-46.25,1
0.02,-0.06,1.01,-20.75,-26.43,-27.53,-17.91,8.73,-44.73,1
0.00,-0.10,1.01,1.46,-0.43,-20.20,-19.53,5.92,-44.68,1
0.02,0.04,0.97,-0.73,-3.72,-24.78,-17.91,4.98,-45.40,1
0.09,0.00,1.02,8.36,11.72,-14.95,-17.47,4.63,-43.90,1
0.04,-0.04,1.00,-4.88,19.65,-38.15,-16.53,5.13,-45.78,1
0.06,-0.11,0.96,-8.42,-1.59,-40.95,-13.78,3.39,-45.76,1
0.02,-0.03,1.03,-2.26,2.62,-28.02,-13.04,2.06,-45.21,1
0.04,-0.01,1.01,16.11,8.00,-17.64,-11.25,0.73,-45.95,1
0.02,-0.08,1.00,11.05,-4.39,-16.72,-11.06,2.27,-46.70,1
0.09,-0.10,1.01,7.14,4.52,-10.62,-10.66,1.99,-47.11,1
0.10,-0.05,0.96,-11.17,11.78,-14.77,-9.53,3.09,-47.92,1
0.12,-0.05,1.00,-21.61,17.82,-10.25,-7.86,1.37,-47.03,1
0.14,-0.02,1.01,-17.15,24.05,-10.44,-5.33,-1.38,-46.98,1
0.16,0.05,0.91,4.70,13.55,-7.20,-3.44,-2.51,-46.29,1
0.20,-0.04,1.00,-6.29,7.93,-9.58,-1.72,-1.67,-46.48,1
0.23,0.04,0.97,-3.54,6.29,-22.52,-0.62,-2.49,-46.58,1
0.23,-0.06,0.93,20.51,-1.40,-7.32,0.12,-2.39,-47.16,1
0.18,-0.03,1.01,-2.87,-18.19,-19.35,-0.57,-0.76,-48.11,1
0.16,-0.05,1.00,-8.54,-7.87,-23.44,-1.06,-2.20,-45.97,1
0.17,-0.04,1.04,-5.55,-9.89,-27.89,-0.20,-4.09,-46.12,1
0.09,-0.07,0.92,-10.68,-11.41,-25.51,-0.96,-3.48,-46.23,1
0.07,0.08,1.03,-22.71,-12.08,-29.60,-1.35,-5.75,-44.75,1
0.09,0.08,0.98,-22.52,3.54,-10.56,-1.37,-6.99,-44.93,1
0.07,0.13,0.94,-3.17,4.15,-7.14,-0.82,-7.86,-44.59,1
0.12,0.05,1.01,7.14,7.51,-5.19,0.42,-8.29,-45.37,1
0.13,0.02,1.00,12.51,-1.28,-6.16,0.52,-6.82,-45.59,1
0.11,-0.01,1.01,9.46,-3.78,0.24,0.21,-6.07,-45.69,1
0.09,0.02,0.98,-4.94,-9.46,-4.03,0.88,-6.08,-45.61,1
0.08,-0.03,0.85,7.63,1.04,-8.00,-0.21,-5.40,-46.91,1
0.08,0.00,0.97,-6.53,-15.87,-18.74,-0.52,-6.31,-44.68,1
0.04,0.02,0.96,10.68,1.22,-17.58,-0.48,-5.59,-46.01,1
0.07,-0.11,1.17,-6.96,-20.94,-14.83,-0.73,-5.48,-46.20,1
0.03,0.03,0.96,1.89,2.75,-10.93,-0.11,-5.11,-45.84,1
0.06,-0.04,1.01,13.00,-8.48,-2.32,-0.31,-3.32,-45.57,1
0.03,-0.04,1.04,9.95,-0.06,-4.70,-0.11,-3.43,-46.24,1
0.03,-0.09,0.99,13.85,3.42,-10.25,-0.43,-1.40,-47.24,1
0.07,-0.02,1.00,-43.09,9.46,-2.81,-0.05,-3.98,-46.04,1
0.13,-0.03,1.01,10.68,27.47,-34.48,3.60,-3.64,-44.62,1
0.08,-0.06,0.97,-5.62,-7.20,-21.85,4.80,-3.69,-45.35,1
0.02,-0.05,1.02,1.34,-15.69,-23.62,4.32,-3.85,-46.64,1
0.02,-0.06,0.97,-3.42,-14.71,-9.40,2.12,-3.65,-46.41,1
0.00,-0.04,1.01,0.85,-9.16,-20.63,3.08,-3.69,-47.23,1
-0.03,-0.05,1.04,10.93,-17.40,7.02,2.83,-3.38,-46.63,1
-0.04,-0.10,1.02,-14.89,-21.30,-15.44,2.36,-2.22,-46.68,1
0.01,-0.03,1.00,-0.43,1.65,-9.28,1.97,-3.00,-48.38,1
-0.08,-0.06,1.00,4.39,2.01,-11.84,2.44,-2.72,-47.45,1
-0.03,-0.03,1.02,-8.67,-1.28,-16.30,2.78,-2.10,-47.95,1
-0.05,-0.07,0.94,1.95,2.20,-20.08,2.56,-1.84,-47.36,1
-0.08,-0.08,1.01,0.79,-2.32,-15.26,3.41,-2.65,-46.22,1
-0.00,-0.02,1.02,-13.43,5.98,-24.96,3.74,-3.56,-47.75,1
-0.03,-0.06,0.96,11.47,-11.05,-27.47,5.31,-3.63,-46.74,1
-0.05,-0.03,0.96,-5.43,1.28,-27.16,6.16,-3.20,-47.66,1
-0.04,0.00,1.04,-2.20,4.21,-17.76,8.45,-4.15,-46.18,1
-0.04,-0.00,0.99,-1.16,-4.88,-0.55,8.96,-4.44,-45.89,1
-0.05,-0.03,1.02,29.30,-19.04,-0.37,7.03,-2.89,-47.49,1
-0.09,-0.11,0.96,10.07,-8.73,14.22,5.20,-0.20,-49.21,1
-0.09,-0.11,1.01,-10.19,5.92,33.39,4.30,-0.66,-48.60,1
-0.03,-0.02,1.02,-19.17,6.47,44.07,4.28,-0.96,-46.69,1
-0.05,-0.09,0.98,25.63,-10.31,19.90,1.60,-2.50,-47.23,1
-0.02,-0.12,0.97,10.13,-6.35,29.54,0.55,-0.34,-47.72,1
-0.04,-0.08,0.99,0.37,-4.33,4.70,-0.63,0.28,-48.69,1
-0.08,-0.12,0.98,-5.37,-3.42,29.17,-0.99,0.33,-47.68,1
-0.06,-0.12,0.95,-1.53,-1.59,27.59,-3.14,-0.54,-47.94,1
-0.06,-0.10,1.01,-18.80,-5.00,36.01,-3.92,0.49,-48.46,1
-0.06,-0.09,0.99,-9.28,0.24,16.17,-5.77,-0.87,-46.92,1
-0.04,-0.07,0.99,3.60,5.31,0.24,-5.79,-1.15,-46.63,1
-0.06,-0.10,0.98,0.92,4.82,5.25,-5.92,-1.28,-46.48,1
-0.02,-0.08,0.98,0.61,6.96,27.34,-5.53,-0.55,-47.45,1
-0.03,-0.09,1.01,3.78,5.00,30.40,-5.20,0.52,-46.89,1
-0.01,-0.10,1.01,-5.92,0.49,18.68,-6.03,0.42,-46.84,1
-0.06,-0.10,1.03,-4.33,2.01,2.44,-6.65,-0.42,-47.09,1
-0.03,-0.08,1.01,-9.16,-1.95,2.08,-5.98,-0.40,-47.56,1
-0.03,-0.07,1.01,-5.62,-0.06,3.05,-5.93,-1.10,-46.63,1
-0.00,-0.06,0.98,1.28,-1.65,20.39,-6.63,-0.59,-46.73,1
-0.01,-0.07,1.01,-3.36,-0.37,25.45,-6.46,-0.96,-46.59,1
0.00,-0.06,1.03,2.26,4.82,20.20,-7.07,-0.09,-48.32,1
0.00,-0.07,1.01,-5.62,-3.91,12.27,-7.43,-0.02,-47.17,1
0.00,-0.04,1.01,-13.18,-3.42,5.31,-8.11,0.34,-45.65,1
-0.01,-0.02,1.00,-10.86,-9.22,-2.99,-8.98,-1.66,-46.22,1
0.01,-0.01,0.99,3.91,-0.31,-0.61,-8.61,-2.81,-45.47,1
0.00,0.00,1.01,0.12,2.14,9.83,-8.62,-2.87,-44.97,1
0.01,0.00,1.00,-4.09,3.30,10.74,-8.79,-2.66,-44.15,1
0.02,-0.02,0.99,15.75,0.61,1.10,-9.22,-2.42,-45.64,1
0.02,-0.03,1.05,-4.03,0.24,-14.59,-8.63,-2.05,-44.90,1
0.01,-0.06,0.96,-2.81,-5.13,-21.97,-7.98,-2.49,-45.43,1
-0.03,-0.09,0.97,-1.77,0.18,-33.63,-7.97,-2.19,-44.65,1
0.03,-0.06,1.08,-11.72,-4.76,-36.80,-6.70,-2.28,-44.23,1
0.02,-0.02,0.95,10.86,-6.65,-47.97,-5.40,-2.62,-43.95,1
0.02,-0.02,1.03,28.38,0.55,-42.24,-3.23,-0.26,-43.97,1
-0.02,-0.04,1.00,-1.59,-10.01,-33.33,-3.50,0.93,-46.51,1
-0.05,-0.06,0.95,-2.62,-1.95,-35.28,-2.65,0.52,-46.18,1
-0.05,-0.04,1.04,0.24,-9.16,-24.11,-2.58,0.45,-46.81,1
-0.10,-0.03,0.98,-8.73,0.73,-24.11,-2.82,-0.74,-45.64,1
-0.06,-0.04,0.99,-2.69,3.66,-25.09,-2.34,-0.42,-46.39,1
-0.04,-0.02,1.03,9.28,-9.95,-17.82,-1.62,-0.87,-46.13,1
-0.13,-0.06,0.99,5.00,-20.26,-18.62,-2.80,0.46,-48.45,1
-0.06,-0.03,1.02,-21.48,-9.64,-27.53,-3.64,0.26,-47.92,1
-0.10,-0.01,1.00,21.97,1.77,-14.22,-3.61,0.68,-48.30,1
-0.11,-0.04,0.98,1.83,17.09,-20.75,-2.77,2.03,-49.16,1
-0.07,-0.08,0.99,14.16,15.69,-31.86,0.50,4.14,-50.99,1
-0.03,-0.07,0.97,0.55,12.57,-23.80,2.81,6.03,-49.55,1
0.01,-0.07,0.92,-15.44,77.15,-36.87,4.17,6.37,-51.05,1
-0.02,-0.05,1.06,-12.88,-53.28,-60.79,10.01,5.48,-49.56,1
-0.07,0.01,1.02,4.27,-38.39,-51.82,7.71,5.29,-51.21,1
-0.09,-0.02,1.02,-11.72,1.34,-76.97,7.84,6.53,-53.43,1
-0.03,-0.03,0.99,-3.78,4.52,-17.27,9.33,7.39,-52.10,1
-0.07,-0.01,0.99,-0.37,-3.11,-17.33,8.44,7.01,-52.71,1
-0.09,-0.02,0.98,8.30,-1.89,-7.45,8.07,8.13,-52.92,1
-0.12,-0.06,0.99,11.23,-34.00,4.15,4.82,10.72,-53.09,1
-0.19,-0.05,0.97,-8.12,-9.83,12.45,3.36,11.18,-52.60,1
-0.17,-0.03,0.99,5.98,-8.67,2.44,2.45,12.01,-52.34,1
-0.18,-0.01,0.96,7.39,-7.93,-35.10,1.05,14.11,-51.62,1
-0.16,-0.03,0.99,-8.85,8.30,-23.44,1.35,13.89,-51.54,1
-0.20,-0.05,1.02,26.12,-12.39,-18.55,0.23,14.84,-51.09,1
-0.17,-0.06,0.97,8.42,-1.16,-31.07,-0.46,18.77,-51.10,1
-0.20,-0.06,0.99,-4.94,16.72,-47.42,0.02,19.60,-49.56,1
-0.01,-0.02,0.96,-9.34,47.97,-60.24,3.58,18.35,-45.04,1
-0.15,0.01,0.98,15.14,-18.98,-17.94,4.99,18.29,-44.79,1
-0.11,-0.02,0.97,4.39,0.98,-27.95,3.25,18.99,-42.80,1
-0.12,-0.04,0.94,14.65,14.04,-47.00,3.71,19.79,-41.28,1
-0.06,-0.09,1.00,17.88,2.56,-46.14,4.69,19.91,-41.96,1
-0.09,-0.06,1.01,7.08,-13.37,-16.78,5.19,21.28,-38.29,1
-0.12,-0.07,0.99,4.52,-0.98,-13.92,4.53,20.68,-39.59,1
-0.10,-0.05,1.00,1.71,0.73,-19.84,4.47,20.87,-38.26,1
-0.09,-0.07,1.04,-9.83,15.32,-37.35,4.63,20.13,-38.78,1
0.09,-0.07,0.86,-13.67,16.85,-36.44,6.01,19.37,-38.42,1
-0.18,-0.01,0.95,2.99,-4.58,-41.99,8.20,18.13,-38.21,1
-0.06,-0.08,0.98,13.92,-1.34,-29.48,8.23,19.80,-37.71,1
-0.03,-0.09,0.98,12.15,-2.08,-7.02,9.06,19.89,-39.81,1
-0.02,-0.11,1.02,3.11,0.00,-7.39,8.65,21.07,-39.20,1
0.01,-0.10,0.98,-5.07,-10.80,-27.04,9.45,21.83,-40.21,1
-0.13,-0.04,1.00,-1.10,-17.70,-19.59,7.62,22.20,-41.37,1
-0.13,-0.10,1.02,-6.65,-1.77,-31.49,7.80,22.92,-42.85,1
-0.09,-0.07,1.02,25.27,10.38,-13.43,9.33,23.13,-41.13,1
-0.10,0.01,0.97,-7.20,6.35,10.31,10.18,25.46,-40.87,1
-0.12,0.01,0.97,-36.62,7.93,4.82,10.38,25.11,-40.05,1
0.01,-0.06,0.95,-5.37,6.71,35.77,11.47,23.65,-40.44,1
-0.12,-0.18,0.92,2.81,-32.65,48.77,12.18,20.97,-41.20,1
-0.06,0.03,1.03,-26.25,15.69,37.23,11.94,19.45,-41.92,1
-0.08,0.08,1.00,-24.60,36.44,74.22,16.15,15.06,-40.67,1
-0.10,0.03,0.99,14.04,-0.18,60.85,16.88,13.56,-41.26,1
-0.06,-0.04,0.99,21.00,-5.55,51.57,17.59,13.28,-42.09,1
0.01,-0.08,1.02,13.61,-11.54,46.08,16.83,13.50,-41.56,1
-0.07,-0.09,0.98,0.31,-0.55,24.84,16.55,13.59,-41.78,1
-0.03,-0.06,1.00,-12.51,16.17,21.91,17.18,11.90,-41.87,1
-0.03,-0.04,1.00,-0.61,6.16,-13.55,18.70,9.25,-38.43,1
-0.05,0.02,1.00,5.43,6.10,-41.87,20.09,9.80,-40.12,1
0.03,-0.11,1.10,7.02,-25.51,-93.63,20.83,13.37,-39.45,1
-0.07,-0.05,1.01,26.92,-26.92,-92.10,19.12,15.81,-39.10,1
-0.08,-0.04,0.98,-12.39,4.09,-62.38,17.31,20.41,-39.39,1
-0.10,-0.03,0.95,-12.70,19.29,-79.16,16.58,22.56,-40.09,1
-0.09,-0.00,0.95,-12.76,-5.43,-44.01,15.89,23.78,-40.01,1
-0.11,-0.04,1.01,-16.60,12.63,-26.79,15.88,23.93,-40.86,1
-0.06,0.00,0.97,-9.64,2.26,-29.36,15.95,23.77,-40.69,1
-0.25,0.11,0.93,11.29,1.40,-41.38,15.26,25.70,-40.41,1
-0.11,-0.02,0.99,3.97,-8.24,-33.14,12.96,29.20,-39.51,1
-0.14,0.00,1.02,8.85,-2.87,-24.29,12.33,29.43,-40.70,1
-0.17,-0.03,0.96,31.68,-23.44,-27.71,11.27,31.54,-39.69,1
-0.23,-0.27,1.31,1.59,-4.70,-27.53,7.54,34.74,-39.66,1
-0.25,-0.00,1.05,-43.46,28.38,-9.28,8.25,33.57,-39.84,1
-0.12,0.08,0.98,-25.51,26.79,-3.23,9.18,30.69,-41.14,1
-0.14,0.07,0.95,5.62,0.06,-19.35,11.25,29.03,-40.12,1
-0.07,0.20,1.00,-23.99,-27.53,-43.52,11.63,29.53,-41.26,1
-0.10,0.13,1.00,2.26,2.75,-18.01,8.03,31.80,-41.54,1
-0.17,0.06,1.01,-0.06,-12.21,-35.40,7.69,32.01,-41.28,1
-0.04,0.20,1.01,-6.35,0.61,-23.07,6.47,32.12,-42.20,1
-0.06,0.13,0.98,4.27,7.02,6.16,6.52,33.31,-42.55,1
-0.18,0.13,1.00,-7.87,7.26,18.62,7.12,33.51,-40.31,1
-0.16,0.11,1.01,-1.04,7.20,19.29,9.50,33.61,-39.62,1
-0.11,0.17,0.97,24.60,7.45,5.00,11.28,34.12,-40.31,1
-0.01,0.20,0.98,-17.03,4.27,3.66,12.87,33.34,-39.38,1
-0.02,0.17,0.89,26.37,-9.28,-14.22,12.72,34.48,-40.11,1
-0.10,0.18,1.11,-3.91,-63.96,-57.31,10.91,34.80,-40.15,1
-0.17,0.23,0.94,46.45,-45.53,-51.82,4.13,36.39,-39.82,1
-0.16,-0.02,1.00,32.29,33.08,-26.12,0.33,40.88,-38.90,1
-0.06,0.07,1.00,-27.22,54.20,-18.13,3.38,39.18,-39.28,1
0.03,-0.01,1.02,-26.55,13.31,-34.79,3.77,37.37,-41.04,1
0.04,0.09,0.97,20.26,-20.45,-46.02,3.66,36.89,-40.48,1
0.04,0.15,1.03,6.53,-11.29,-19.59,0.27,38.54,-39.69,1
-0.00,0.06,1.03,-20.26,24.84,-0.06,0.07,37.35,-41.05,1
0.02,0.06,0.97,9.58,31.19,-35.52,2.12,35.74,-42.15,1
0.03,0.06,0.91,-7.87,1.40,-46.63,2.56,35.13,-43.57,1
0.04,0.10,1.06,10.44,-15.87,-43.46,0.22,35.44,-42.47,1
0.06,0.02,1.01,-19.17,0.24,-32.96,-1.27,34.95,-44.24,1
0.07,0.04,0.93,0.73,25.39,-41.87,-0.95,33.13,-44.82,1
0.12,0.09,1.02,15.63,1.10,-36.80,-0.48,32.39,-44.42,1
0.13,0.03,1.02,-1.28,7.08,-29.91,-0.79,32.37,-44.91,1
0.15,0.07,0.99,19.23,15.69,-15.32,0.12,31.86,-45.87,1
0.18,-0.01,0.99,-13.79,-13.79,-14.16,0.13,31.71,-44.48,1
0.11,0.06,0.96,5.92,-20.14,-20.32,-1.53,29.76,-45.32,1
0.15,0.14,0.88,-5.80,-25.15,-14.04,-4.83,27.25,-45.39,1
0.05,0.07,0.99,-1.28,-11.84,-4.27,-5.35,27.91,-45.41,1
0.05,0.07,0.99,9.52,6.90,-4.27,-5.85,27.42,-45.18,1
0.15,0.03,0.95,0.06,-2.62,-0.55,-6.12,27.71,-45.31,1
