Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.02,0.35,-0.28,171.26,-29.48,-24.11,35.89,-7.04,17.38,5
0.91,0.31,-0.71,352.05,-107.67,49.87,32.73,-12.13,4.05,5
0.69,0.60,-0.40,98.27,-113.53,1.22,30.90,-10.10,-8.98,5
-0.04,0.22,-0.58,-70.50,-282.71,23.01,25.32,-3.83,-22.74,5
0.01,0.45,0.59,138.24,26.25,22.77,13.20,13.35,-35.88,5
0.68,0.36,0.98,68.42,29.66,-2.20,19.32,16.61,-34.56,5
0.67,0.13,1.14,40.10,117.74,-130.43,19.51,20.01,-33.61,5
1.11,0.93,-0.11,-21.06,109.50,-13.00,27.69,16.03,-29.24,5
0.72,0.96,-0.58,65.43,61.77,-29.60,32.54,10.64,-23.40,5
1.16,0.49,0.41,146.00,-39.73,-58.84,33.74,23.01,-22.73,5
-0.39,-0.91,2.11,-52.37,-194.58,-34.67,26.64,23.79,-28.20,5
-0.00,-0.90,0.08,-105.10,36.38,-45.35,18.70,28.60,-31.01,5
0.13,0.10,-0.53,55.36,65.86,381.16,24.83,10.39,-28.41,5
0.27,1.30,-0.40,3.66,-239.87,128.72,13.73,5.57,-35.50,5
-1.26,3.53,1.80,53.77,-192.50,252.26,-0.61,6.76,-37.05,5
-1.86,2.08,3.15,-86.12,-59.63,-330.38,-20.98,10.94,-34.53,5
-1.11,0.26,0.57,9.09,367.86,-315.61,4.13,-8.19,-29.72,5
0.16,-0.53,-1.10,206.67,173.16,-208.13,31.04,12.35,-21.61,5
0.18,-0.90,-0.84,245.12,-253.66,101.62,28.14,28.63,-23.61,5
-0.46,1.06,0.91,-198.55,-303.10,-7.08,21.67,28.71,-28.70,5
0.08,1.64,1.70,-111.82,39.98,39.12,7.93,22.20,-37.88,5
0.86,0.59,0.73,-54.75,98.94,-68.60,14.84,12.02,-37.11,5
1.39,0.46,0.02,-2.44,263.12,-181.27,36.85,27.17,-16.43,5
1.38,0.06,0.45,117.00,123.60,-2.20,36.84,37.26,-12.06,5
1.15,-0.30,0.32,249.33,-86.73,-119.93,35.11,42.83,3.16,5
0.39,-0.48,-1.17,-190.00,87.34,73.97,29.11,46.22,18.01,5
0.79,-0.03,0.41,148.99,-83.98,-217.10,31.37,46.45,6.64,5
1.21,-0.43,0.24,-323.67,-58.59,-129.03,26.82,51.65,3.47,5
0.76,-1.02,0.51,68.85,41.08,-103.45,17.33,53.17,-14.65,5
1.06,-0.68,0.06,147.95,42.79,152.22,15.89,55.65,-10.31,5
0.66,0.04,0.29,235.41,-116.94,328.98,32.28,45.57,-1.76,5
0.73,-0.01,0.59,-21.97,-215.03,279.30,39.93,32.86,-3.34,5
0.72,0.54,0.49,52.73,-46.08,119.69,41.24,11.95,-11.84,5
0.65,0.76,0.65,-95.64,-92.04,-73.49,37.95,8.18,-15.01,5
0.39,0.33,0.64,77.15,-187.44,-192.38,34.07,21.73,-21.75,5
0.60,-0.05,1.00,92.90,-135.50,-189.09,30.16,29.39,-23.72,5
0.00,-0.01,1.00,36.87,-111.82,-247.19,10.27,42.93,-27.83,5
0.09,-0.05,1.09,-138.61,6.96,241.39,-0.52,42.54,-30.70,5
0.45,0.53,0.89,94.12,115.23,95.89,9.58,37.96,-31.53,5
0.02,-0.09,1.14,-7.26,179.26,-94.06,15.31,40.04,-27.93,5
1.64,-0.45,0.05,-57.74,441.47,-130.13,26.77,40.69,-18.59,5
1.01,-0.16,0.11,-31.74,130.55,-6.96,32.06,42.00,-9.64,5
0.96,-0.15,0.06,-29.24,-73.73,79.77,36.11,38.85,-4.26,5
0.90,-0.17,0.35,65.73,-256.96,49.38,36.77,35.18,-9.28,5
0.70,0.31,0.52,24.35,-171.20,17.58,28.89,35.13,-21.55,5
0.34,-0.14,1.00,151.18,105.47,16.72,20.25,39.55,-25.85,5
0.89,-0.23,0.94,7.32,23.25,-6.65,25.02,43.88,-17.52,5
0.66,0.62,0.90,15.14,-67.99,-20.39,23.45,43.63,-20.50,5
0.53,-0.38,0.39,-276.61,176.70,-190.98,22.88,40.67,-23.96,5
1.10,0.19,0.30,-85.75,45.35,-52.06,27.45,37.88,-20.04,5
0.85,-0.03,0.35,-117.55,-13.61,-10.38,25.60,31.59,-25.90,5
0.68,-0.00,0.69,-88.50,-116.03,-80.93,19.70,28.31,-30.62,5
0.72,0.07,0.54,-82.34,-37.29,-39.67,15.19,26.07,-33.57,5
0.70,0.08,0.65,-67.14,-19.84,-96.13,10.60,21.29,-35.83,5
0.65,-0.05,0.70,-12.76,-16.78,-78.86,10.36,19.31,-35.44,5
0.98,0.25,0.62,-97.96,34.67,-123.17,9.81,16.56,-35.55,5
0.41,-0.02,0.76,-99.61,-20.69,-131.71,7.08,14.31,-37.27,5
0.76,-0.11,0.74,-47.36,-44.19,-113.89,10.13,8.18,-34.66,5
0.70,-0.11,0.59,-9.83,-23.13,81.73,9.07,6.02,-34.81,5
0.62,-0.01,0.72,-94.36,-21.55,-83.44,8.61,2.16,-32.90,5
0.38,0.40,0.70,-77.58,-4.82,-77.58,9.94,-1.22,-31.56,5
0.61,-0.32,0.96,-39.49,-4.52,5.55,12.48,-4.38,-30.16,5
0.43,0.06,0.81,-27.04,-2.14,-22.46,11.10,-5.46,-29.19,5
0.63,0.05,0.72,-44.43,150.02,-131.90,21.19,-5.92,-24.60,5
0.76,-0.09,0.76,-48.58,-7.02,-53.22,26.31,-5.21,-21.81,5
0.59,0.07,0.76,-43.88,-4.09,-156.74,28.31,-2.38,-20.78,5
0.52,-0.20,0.77,-20.75,-10.93,-50.35,32.45,1.27,-20.86,5
0.47,-0.24,0.85,-97.53,97.11,-155.64,35.27,5.87,-18.93,5
0.89,0.02,0.61,-40.04,-5.07,-6.10,38.66,8.47,-13.68,5
0.70,0.29,0.63,-50.72,16.11,-93.08,38.60,8.69,-14.38,5
0.90,0.04,0.71,-162.60,211.91,-40.41,41.67,11.50,-6.98,5
0.80,0.08,0.73,-60.67,-8.12,-33.69,42.60,9.51,-1.06,5
0.75,0.09,0.68,-50.48,-104.06,-56.03,42.24,12.51,-7.73,5
0.90,0.07,0.82,-86.00,-2.20,-90.82,41.19,15.31,-9.30,5
0.80,0.07,0.75,-32.23,-1.77,-54.63,40.76,19.32,-10.01,5
0.47,-0.03,0.74,-9.16,-33.94,-64.76,39.49,24.17,-11.98,5
0.57,-0.22,0.64,43.52,-36.50,-19.84,36.78,30.15,-12.26,5
0.47,-0.01,0.75,-85.57,3.54,-98.82,35.16,28.97,-16.05,5
0.50,-0.03,0.94,-98.02,25.39,-32.47,33.41,32.25,-17.85,5
0.53,0.17,0.86,-72.39,-4.03,-37.05,34.00,30.19,-15.87,5
0.67,-0.04,0.79,-5.62,31.98,-38.45,33.24,32.18,-17.10,5
0.64,0.04,0.67,-131.53,23.80,-41.26,33.02,32.95,-16.42,5
0.79,0.42,0.73,-54.87,44.01,31.68,34.06,30.07,-17.76,5
0.83,0.14,0.62,-44.80,92.35,-76.05,36.23,28.82,-14.67,5
0.91,0.11,0.50,-141.60,8.97,-157.23,35.34,33.80,-14.11,5
0.62,0.19,0.57,2.14,-133.97,-33.26,30.88,35.55,-16.91,5
0.88,-0.18,0.76,-25.70,-70.19,-35.77,23.39,37.73,-24.68,5
0.55,0.02,0.75,11.66,-74.46,7.45,19.08,37.04,-27.16,5
0.49,0.04,0.92,7.63,-96.86,26.06,11.78,38.59,-30.13,5
0.55,-0.02,0.93,-17.27,5.86,-14.40,11.17,37.66,-30.86,5
0.36,-0.15,0.86,23.99,-3.36,24.90,11.16,37.54,-30.70,5
0.32,-0.01,0.98,72.14,-117.86,149.41,10.68,39.47,-29.48,5
0.34,-0.09,1.07,12.51,-68.36,46.45,9.44,39.84,-29.98,5
0.03,0.11,0.92,-3.11,-69.64,42.66,8.84,38.54,-30.02,5
-0.04,0.08,1.02,10.19,-60.30,-4.76,7.26,38.16,-30.73,5
0.11,-0.08,1.05,-33.39,1.89,-8.00,4.00,38.22,-32.08,5
-0.05,0.05,0.98,-38.27,-21.00,39.79,5.03,35.93,-31.98,5
-0.19,0.06,1.05,34.91,-154.54,-21.18,-3.42,36.46,-31.46,5
-0.32,0.16,0.90,-62.19,-14.95,31.74,-6.47,35.66,-33.26,5
-0.54,0.16,0.76,71.78,-155.94,4.88,-8.48,33.97,-33.64,5
-0.74,-0.72,0.29,237.18,-57.43,150.57,-16.28,45.28,-22.73,5
-0.45,-0.41,1.10,-50.23,69.27,19.47,-12.76,49.57,-20.83,5
-0.90,-0.38,-0.23,235.90,-250.61,160.10,-10.51,49.99,-19.69,5
-0.84,-0.48,0.51,43.76,-105.53,65.31,-3.34,60.22,2.26,5
-1.01,-0.81,-0.10,-192.14,213.26,68.97,2.82,59.42,-0.33,5
-0.41,-0.72,0.36,-184.33,13.37,-128.91,1.16,56.08,-14.33,5
0.27,-0.11,0.19,-474.67,668.58,-61.46,0.24,54.04,-17.57,5
-0.27,0.69,1.69,-99.98,-129.39,-48.03,28.05,27.65,-23.38,5
0.62,-0.10,0.44,417.54,-273.07,-357.24,15.93,46.22,-20.20,5
-0.36,-0.31,0.70,-52.73,-145.75,-131.10,-3.09,54.06,-17.61,5
-0.93,-0.31,0.98,-58.90,-58.72,-92.10,-11.73,51.29,-20.87,5
-0.74,-0.15,0.80,-96.07,-39.86,22.22,-17.74,45.28,-22.95,5
-0.74,-0.08,0.66,34.36,-94.18,17.09,-19.42,43.82,-22.62,5
-0.59,-0.20,0.50,39.43,-48.58,21.36,-19.02,46.94,-18.31,5
-0.61,-0.10,0.47,-83.80,8.18,-17.21,-20.12,47.14,-19.30,5
-0.94,-0.20,0.70,-73.97,-0.37,6.04,-21.18,43.30,-22.08,5
-0.69,-0.08,0.65,-43.70,-22.28,-36.62,-22.14,41.02,-24.93,5
-0.89,-0.04,0.72,8.06,17.52,22.95,-23.03,39.25,-26.17,5
-0.82,-0.01,0.67,37.78,14.65,10.38,-21.73,40.01,-25.78,5
-0.77,-0.13,0.57,29.66,-1.59,-0.67,-19.91,41.72,-24.33,5
-0.85,-0.02,0.66,-45.53,6.71,-21.67,-20.80,42.49,-23.85,5
-0.75,-0.15,0.65,18.25,-21.55,26.25,-20.69,42.08,-25.13,5
-0.82,-0.12,0.59,-0.85,-17.52,-5.19,-21.51,42.09,-24.12,5
-0.76,-0.33,0.44,111.08,-81.67,-20.20,-23.35,44.43,-21.04,5
-0.75,-0.05,0.58,15.14,166.93,-78.86,-24.39,45.91,-16.65,5
-0.71,-0.22,0.72,24.78,20.20,-44.86,-20.54,43.18,-22.97,5
-0.62,-0.11,0.75,48.65,0.85,-72.81,-23.62,42.48,-21.55,5
-0.59,0.06,0.76,59.14,79.53,-153.69,-25.62,41.83,-20.80,5
-0.41,0.30,0.78,-3.91,31.25,-52.06,-25.63,35.25,-25.71,5
-0.55,-0.44,1.03,10.44,4.64,-137.21,-26.61,31.51,-28.45,5
-0.19,0.27,0.93,-65.98,23.01,-135.74,-26.00,29.80,-27.94,5
-0.63,0.12,1.08,55.73,36.62,34.12,-27.50,28.27,-27.39,5
-0.26,0.01,1.01,12.33,-66.71,-68.36,-28.17,33.29,-25.48,5
-0.41,0.17,0.90,-60.91,-4.94,12.94,-29.57,34.25,-22.35,5
-0.50,-0.01,0.89,-25.21,-102.23,4.09,-32.74,32.67,-19.52,5
-0.92,0.19,0.46,-15.26,-35.58,-1.71,-33.45,33.23,-19.80,5
-0.58,0.03,0.77,115.11,23.80,-99.12,-34.28,31.58,-17.48,5
-0.64,0.12,0.70,91.25,-77.33,-156.56,-37.62,27.40,-13.66,5
-0.32,0.02,0.73,119.93,-21.30,-145.45,-39.42,20.74,-13.53,5
-0.90,-0.45,1.24,135.86,-12.33,-128.05,-39.38,17.82,-12.72,5
-0.63,0.16,0.67,21.30,-77.15,-78.06,-39.38,11.00,-9.03,5
-0.78,0.11,0.66,51.88,-72.57,-16.17,-40.55,7.04,-4.87,5
-1.04,-0.35,0.56,-8.30,-13.67,7.63,-40.36,6.56,1.23,5
-0.60,0.32,0.42,-258.42,39.98,95.58,-40.61,7.45,1.66,5
-0.68,0.21,0.27,-172.91,-28.50,-28.08,-42.00,13.70,2.06,5
-0.68,0.44,0.47,22.09,117.49,-13.43,-41.87,10.33,2.67,5
-0.39,-0.18,0.75,271.85,42.48,-25.94,-40.21,10.42,-6.32,5
-0.53,-0.17,0.84,104.80,67.44,-14.10,-40.41,14.97,-8.72,5
-0.52,-0.30,0.93,-20.26,49.38,-66.77,-37.62,17.35,-14.58,5
-0.66,-0.08,0.78,4.52,129.58,-4.21,-35.89,12.74,-17.69,5
-0.35,-0.30,0.97,50.60,121.64,5.49,-27.84,14.62,-27.14,5
-0.33,-0.09,0.79,0.67,-45.90,18.25,-24.66,14.38,-28.03,5
-0.47,-0.21,0.77,88.07,61.10,23.01,-27.71,15.67,-25.71,5
0.10,-0.57,1.15,33.45,153.20,14.59,-22.38,22.56,-31.41,5
0.25,-0.31,0.54,-71.11,441.53,123.66,-1.78,19.43,-35.75,5
0.84,0.23,0.62,260.38,386.23,188.90,14.18,16.32,-33.33,5
1.29,-0.56,-0.23,359.62,253.05,-138.43,32.98,27.82,-18.57,5
0.58,-0.08,-0.68,350.89,136.90,-265.44,32.68,43.21,9.77,5
0.32,0.38,-1.10,133.42,-27.89,-312.56,12.88,44.81,33.44,5
0.10,-0.63,-0.72,-105.41,-349.61,-401.43,7.32,48.97,33.53,5
1.02,-0.64,-0.02,-9.03,-131.29,-163.70,-4.83,47.36,33.89,5
0.74,-0.78,-1.07,-79.53,21.85,-282.04,14.88,32.32,39.90,5
1.04,-0.18,0.64,-409.79,-229.55,-193.30,16.80,46.15,30.87,5
0.25,-0.81,-0.30,-325.32,-239.99,122.38,23.32,52.42,-1.28,5
-0.18,0.10,1.15,-13.61,-214.48,70.19,28.16,45.92,-8.50,5
-0.95,0.40,1.96,-76.48,116.21,-462.22,21.77,47.92,-17.41,5
-1.59,-3.87,0.94,-590.39,317.69,-476.81,-9.14,43.52,-29.74,5
-0.05,1.13,-0.44,481.20,342.35,102.36,20.15,28.26,-28.05,5
-0.44,0.05,1.23,546.26,-120.79,539.25,29.36,46.56,0.90,5
0.77,-0.30,-0.25,212.65,66.16,-128.97,36.85,10.30,23.97,5
0.71,-1.05,-1.35,-162.05,321.96,-153.32,35.24,13.18,29.47,5
0.72,-1.52,-0.42,-152.77,136.60,-100.16,24.99,24.37,39.70,5
-0.23,-2.49,-0.26,-460.27,333.07,-130.68,21.67,36.84,36.39,5
0.03,-1.51,0.88,-186.10,73.18,123.29,10.80,61.63,8.02,5
0.45,-0.72,0.95,-252.50,11.96,86.18,19.95,55.74,-8.83,5
0.57,-0.36,0.57,165.65,84.11,32.04,25.10,48.46,-15.81,5
0.54,-0.09,0.21,733.28,539.25,118.77,28.88,51.62,-1.38,5
0.79,-0.28,-1.56,463.87,143.62,-186.95,9.38,18.40,46.98,5
0.48,-0.08,-1.20,-61.58,-19.90,-146.73,11.71,-2.84,43.75,5
0.46,0.17,-0.77,76.05,36.13,-108.28,17.08,-4.10,40.83,5
0.33,-0.21,-1.20,-53.89,51.33,-210.63,17.36,-3.89,39.98,5
0.20,-0.22,-0.85,60.55,-3.91,19.59,22.07,3.21,39.98,5
0.22,0.04,-0.89,247.13,-179.08,2.26,26.81,-3.70,33.73,5
0.69,0.35,-0.80,142.21,-32.59,-27.77,31.60,-10.91,22.92,5
0.18,0.31,-0.65,68.97,-103.09,-23.01,31.63,-14.89,11.54,5
1.13,0.21,-0.59,-129.52,82.64,-267.09,36.55,-8.76,10.71,5
0.31,-0.01,-1.13,-123.60,80.08,-140.81,36.95,14.14,26.68,5
0.24,-0.33,-0.72,211.24,-100.46,1.65,37.99,15.17,26.09,5
0.63,-0.77,-0.69,225.95,-197.81,-11.60,43.13,15.78,7.87,5
0.88,0.16,-0.14,235.78,-220.09,-16.05,43.44,16.37,-0.61,5
0.85,-0.24,0.06,153.99,-132.14,-32.10,37.11,20.78,-16.10,5
1.09,0.55,0.60,-1.59,-43.46,30.46,32.26,23.63,-22.28,5
0.70,1.08,-0.49,-498.96,258.54,304.08,38.00,3.32,-11.78,5
0.34,0.64,-0.47,391.17,-12.51,-191.77,34.70,-10.85,-0.39,5
0.58,0.65,-0.44,329.22,-97.78,-346.01,38.84,8.48,-11.36,5
0.01,-1.34,-0.13,170.78,-147.64,-346.31,28.00,43.32,-14.54,5
0.31,-0.83,0.97,-96.25,-120.42,380.19,23.13,38.21,-23.95,5
0.84,1.30,0.98,77.27,56.03,247.31,27.20,32.65,-26.27,5
0.93,1.50,0.19,-203.74,-81.97,69.95,32.63,27.31,-21.81,5
0.89,-0.27,1.08,-7.63,-19.65,-30.76,29.31,18.87,-27.83,5
0.51,0.81,0.46,-113.53,42.79,90.94,30.09,18.76,-25.83,5
0.66,0.72,0.64,-53.71,-10.80,-80.26,32.73,14.11,-24.05,5
0.89,0.27,-0.42,-193.66,291.93,-93.51,36.39,13.79,-19.43,5
0.93,0.98,-0.71,-100.83,-76.05,-146.24,43.40,8.70,2.43,5
0.17,-0.40,0.08,171.69,-509.77,-142.15,34.70,28.58,-21.23,5
0.48,-0.60,0.72,-77.94,-63.78,81.05,15.60,46.52,-24.32,5
1.71,1.28,-0.53,-522.71,203.92,206.30,25.17,35.31,-26.90,5
0.50,-0.04,0.05,-168.52,101.75,-25.02,35.36,5.93,-21.45,5
0.83,0.25,0.53,354.92,-364.38,-40.89,28.99,9.22,-29.64,5
0.51,-0.15,1.06,-22.89,-50.11,50.35,14.34,37.27,-31.51,5
0.59,-0.30,0.91,-18.01,22.03,86.73,15.82,33.89,-33.22,5
1.02,0.31,0.68,75.26,67.32,124.02,20.97,33.06,-33.44,5
0.88,0.53,0.46,-30.33,76.72,235.60,30.57,27.50,-26.39,5
0.96,0.56,0.83,63.11,13.00,136.84,31.73,19.40,-27.19,5
0.81,1.05,0.54,-46.81,-6.59,-109.80,32.67,16.74,-25.82,5
0.60,0.30,0.53,-159.48,-8.67,-229.86,33.78,19.82,-22.94,5
0.57,-0.69,0.71,137.39,-61.16,-342.90,27.16,33.06,-25.10,5
0.28,-0.33,0.51,-169.68,114.14,342.59,22.88,38.17,-26.46,5
1.24,0.89,0.85,-217.35,-104.68,-14.65,29.97,18.90,-25.60,5
0.43,0.04,0.19,-123.54,-17.03,72.39,22.63,8.61,-31.19,5
0.51,0.28,0.88,117.31,21.24,-33.51,24.11,-3.72,-24.85,5
0.85,0.46,0.39,144.59,-36.50,46.20,24.66,6.32,-29.26,5
0.98,0.36,0.37,65.98,-68.85,-32.71,22.53,8.76,-32.29,5
-0.54,-0.99,1.24,51.15,29.17,-15.63,13.87,17.00,-34.47,5
3.17,0.09,-0.18,-89.36,337.46,180.42,31.23,10.23,-23.78,5
0.46,0.87,0.14,102.05,-125.61,80.87,13.94,7.50,-33.97,5
0.34,0.76,0.30,21.30,206.18,23.93,17.91,6.01,-32.51,5
0.36,0.59,0.64,60.24,62.68,-42.60,20.79,8.52,-32.48,5
0.39,0.72,1.87,-180.11,63.96,163.76,25.13,8.51,-29.53,5
0.44,1.14,0.33,62.32,-79.22,59.33,23.17,3.42,-28.52,5
0.43,0.84,0.68,107.91,52.98,-27.40,18.90,9.69,-33.06,5
0.75,1.07,1.02,127.26,-100.40,-2.50,21.29,16.41,-33.04,5
-0.29,0.22,0.82,192.93,-127.87,-133.06,13.01,24.67,-35.77,5
-0.28,-0.15,0.74,101.62,-87.16,-56.09,2.23,42.88,-28.87,5
0.24,0.15,0.67,239.93,-26.73,41.08,-3.41,52.26,-20.28,5
0.41,-0.62,0.49,334.78,241.39,112.49,7.70,58.86,-6.25,5
0.18,-1.27,-0.27,183.04,-169.98,50.90,9.66,57.76,18.93,5
0.44,-0.87,-0.37,387.70,-210.51,194.34,26.28,39.26,29.61,5
1.04,-0.25,-0.92,357.97,-163.39,65.49,40.92,12.44,18.53,5
0.87,-0.13,0.23,227.48,-25.51,-21.36,42.97,8.57,4.80,5
1.32,-0.71,-0.82,257.69,-2.50,-70.13,43.62,15.22,5.71,5
1.13,-0.06,-0.30,66.77,-203.31,89.54,43.59,13.01,-4.59,5
1.15,0.02,-0.16,226.38,-142.64,45.65,38.61,5.53,-14.75,5
0.82,0.30,-0.10,127.99,-15.38,52.37,36.40,5.18,-17.58,5
0.41,0.49,0.24,-154.79,-105.59,63.42,32.26,3.19,-20.25,5
0.88,0.75,0.33,-81.97,97.78,-56.03,30.36,-6.84,-16.69,5
0.48,0.05,-0.23,-148.80,102.17,-115.30,33.95,-4.49,-9.00,5
0.99,-0.22,-0.63,-155.40,114.07,-150.82,40.47,2.37,10.34,5
0.23,-1.03,-0.51,-298.65,201.90,-203.80,40.23,23.47,17.15,5
0.01,-1.13,-0.58,-405.33,237.49,-64.58,29.54,43.88,20.39,5
0.07,-0.95,0.01,67.57,-158.08,115.42,26.29,50.10,12.55,5
0.45,-1.23,0.16,-108.09,-21.48,-36.25,29.85,47.73,8.06,5
0.30,-0.73,-0.10,-33.14,37.60,35.22,30.65,47.40,6.73,5
0.20,-0.94,0.26,-101.62,47.24,-12.63,31.43,46.80,5.41,5
0.06,-0.89,0.54,-107.91,35.03,-56.82,28.83,49.08,1.43,5
0.25,-0.86,0.42,-120.48,143.62,35.10,26.83,50.15,2.04,5
0.44,-0.47,0.42,-320.62,146.06,-47.36,29.22,48.71,-1.93,5
0.57,-0.17,1.04,-300.84,61.58,18.37,30.04,42.88,-11.34,5
0.30,-0.09,0.86,-15.75,-5.00,-22.77,29.27,36.27,-19.65,5
0.87,0.48,0.40,-480.29,303.96,-3.66,36.89,28.10,-14.71,5
0.56,0.38,0.61,-261.84,-151.37,-37.41,36.40,26.60,-16.77,5
0.72,0.41,0.41,-120.97,-142.46,-22.89,28.80,15.22,-26.42,5
0.48,0.55,0.65,-181.88,-115.91,-39.86,21.13,11.35,-32.03,5
0.44,0.52,0.81,132.87,-125.24,-34.48,12.39,6.91,-35.19,5
0.57,-0.03,1.03,231.69,166.14,-178.71,9.86,12.43,-35.75,5
1.16,0.11,0.50,-59.75,146.85,-95.21,22.92,24.00,-32.23,5
1.04,0.63,-0.02,-121.40,17.70,-40.47,27.32,20.95,-28.56,5
0.57,0.43,0.82,-39.25,-64.27,222.72,19.84,12.00,-34.19,5
0.50,0.55,0.76,58.72,-12.02,-33.33,17.61,9.94,-34.63,5
0.57,0.69,0.76,86.12,-18.86,83.86,15.30,12.72,-33.94,5
0.40,0.09,1.31,174.74,147.64,-40.34,16.44,26.06,-34.57,5
0.71,-0.26,0.70,-59.39,-36.13,-330.99,16.35,40.11,-27.62,5
0.57,-0.25,0.98,4.64,-71.29,-137.15,13.32,42.90,-27.34,5
0.48,-0.26,0.52,9.58,-72.94,-20.08,9.14,44.48,-28.28,5
0.84,-0.58,1.08,26.18,-23.68,-76.23,2.81,49.24,-25.59,5
0.31,-0.16,0.54,-202.82,-182.31,-157.84,-11.07,40.06,-32.54,5
-0.16,-0.42,1.51,-105.35,-155.88,-220.28,-19.31,32.39,-31.87,5
-0.20,-0.18,0.95,-0.43,-55.05,-131.35,-30.32,15.26,-27.54,5
-0.33,-0.02,0.98,-8.97,-150.33,-63.54,-33.22,8.63,-22.07,5
-1.09,0.21,0.69,-8.18,-332.64,-16.91,-40.09,2.98,-4.86,5
-1.45,0.45,0.55,-23.80,72.02,63.05,-41.64,5.91,3.34,5
-0.57,0.06,0.32,42.85,223.88,166.75,-41.36,10.95,-7.76,5
-0.40,-0.05,0.42,-88.20,-282.53,-52.49,-39.78,18.35,-10.17,5
-0.54,-0.07,0.32,40.71,-354.13,55.66,-41.74,14.79,13.39,5
-0.96,0.12,-0.09,-126.16,-4.64,1.46,-31.43,20.37,34.16,5
-1.31,0.10,0.11,80.26,322.81,57.43,-36.29,23.93,28.89,5
-0.88,-0.19,0.29,-32.65,-62.19,-34.12,-44.17,27.55,0.45,5
-0.98,-0.21,0.01,71.47,-316.47,-36.68,-42.59,23.12,18.41,5
-0.88,0.02,-0.53,-117.80,-384.46,-50.11,-9.91,26.26,45.43,5
-0.33,-0.13,-1.40,-71.35,-120.42,-50.66,6.63,27.64,46.84,5
-0.35,-0.10,-1.41,153.14,42.11,-13.55,11.63,33.72,43.51,5
-0.49,-0.25,-0.95,-10.93,-128.11,-79.59,14.21,25.18,46.20,5
-0.34,0.09,-1.14,-23.44,261.41,176.39,9.05,25.63,46.61,5
-0.83,-0.75,-0.98,24.84,449.83,35.34,-11.24,17.36,46.77,5
-1.23,0.05,-0.32,-162.84,511.90,-44.80,-40.26,26.12,24.30,5
0.30,0.04,0.20,-49.99,73.61,148.25,-41.96,29.91,-8.18,5
-1.07,-0.33,-0.20,193.97,-563.17,145.32,-35.75,37.61,26.12,5
-1.16,-0.53,-0.50,213.26,-81.97,-49.07,-25.55,26.11,40.63,5
-0.98,-0.34,-0.90,203.55,121.28,31.01,-25.60,23.96,40.12,5
-1.04,0.08,0.40,325.87,-55.18,-220.34,-30.02,6.24,32.26,5
-0.84,0.45,-0.48,10.50,-66.41,-161.80,-11.19,-12.45,31.48,5
-0.18,0.61,-0.91,-209.59,-72.20,-108.58,5.22,-7.21,39.32,5
-0.73,-0.13,-0.82,-261.23,131.84,81.48,2.26,5.00,44.41,5
-0.28,-0.24,-0.19,-95.46,806.64,241.21,-22.94,23.79,38.54,5
-0.58,-0.55,0.37,-102.42,12.21,62.26,-38.05,41.92,10.82,5
-1.03,-0.43,0.11,230.65,-190.00,-107.36,-36.58,39.87,16.46,5
-0.86,-0.42,-0.55,156.74,-548.28,-181.88,-31.96,27.31,31.67,5
-0.48,0.48,-1.28,150.94,-744.57,-22.22,12.29,13.61,44.06,5
0.33,0.14,-0.96,139.53,-233.34,-136.41,35.84,8.61,25.98,5
0.56,-0.00,-0.45,23.19,-38.94,-16.48,42.13,10.46,13.09,5
0.18,0.35,-0.89,-127.99,244.38,82.76,42.10,12.11,16.71,5
-0.32,-0.64,-1.06,-342.10,472.47,-14.40,25.87,19.13,39.12,5
-0.65,-0.39,-0.68,-256.23,653.50,50.84,-14.27,38.75,38.88,5
-1.02,-0.92,0.14,-118.41,352.60,-49.26,-38.24,44.27,4.76,5
0.04,0.01,0.81,-69.09,280.40,72.20,-33.28,43.46,-12.59,5
0.13,-0.21,0.62,17.09,249.88,-6.96,-16.83,37.02,-30.15,5
0.36,-0.11,0.52,87.16,-91.31,-80.20,-8.85,38.16,-33.03,5
-0.29,-0.82,0.75,338.68,-475.95,-131.16,-28.19,48.01,-10.40,5
-0.60,-1.26,0.04,115.78,101.07,35.89,-33.51,46.02,8.20,5
-0.76,-0.95,-0.02,247.99,-22.58,63.84,-31.54,41.43,20.25,5
-0.52,-0.79,-0.22,54.57,-24.54,-91.31,-31.34,36.39,28.52,5
-0.74,-0.33,-0.66,87.89,220.40,-98.88,-38.17,28.74,24.72,5
-1.12,-0.60,-0.25,224.00,252.14,-110.17,-42.31,23.05,14.98,5
-1.09,-0.53,0.00,124.63,177.31,-3.66,-42.03,16.71,-4.26,5
-0.46,-0.40,0.34,-32.96,-233.58,217.77,-41.05,23.29,-8.58,5
-0.28,-1.06,-0.55,113.34,-186.71,303.28,-36.07,44.71,5.93,5
-0.04,-0.77,-0.40,136.35,-282.78,50.17,-24.32,50.37,19.15,5
0.86,-0.37,-0.68,-7.32,-41.02,-22.34,-4.71,46.17,36.06,5
0.49,-0.76,-0.63,-57.98,161.93,-129.46,-8.15,46.02,33.85,5
-0.42,-0.49,-0.57,-32.47,396.91,-116.09,-30.19,45.54,18.99,5
-0.28,-0.82,-0.37,169.86,94.97,75.32,-35.61,44.87,9.73,5
