Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Posture
-0.98,-0.14,-0.02,67.26,-8.18,-5.00,-42.10,40.31,-6.53,4
-1.03,-0.11,-0.04,37.90,-42.85,-12.39,-42.92,40.64,-2.97,4
-0.92,-0.09,-0.03,18.25,4.03,-1.16,-43.38,39.45,-0.02,4
-0.96,-0.13,-0.02,22.95,-8.30,-5.31,-43.53,40.19,-0.32,4
-0.94,-0.15,-0.02,20.08,3.85,5.25,-43.77,38.98,1.16,4
-0.95,-0.16,0.00,-2.08,9.70,-26.43,-43.51,38.84,1.38,4
-0.96,-0.11,0.02,-20.69,8.61,-19.84,-43.69,36.52,-1.20,4
-0.98,0.10,0.12,-89.90,26.86,-40.53,-43.66,36.74,-2.29,4
-1.04,0.02,0.02,-52.06,16.42,10.62,-43.75,31.65,-6.38,4
-0.91,0.05,-0.02,-25.76,2.50,6.47,-43.63,31.08,-8.52,4
-0.99,0.06,-0.00,-30.94,-11.84,13.06,-43.84,32.85,-9.56,4
-0.98,-0.04,0.02,-38.70,-7.45,-11.96,-44.02,32.20,-10.14,4
-0.97,-0.02,0.00,23.86,-38.27,42.54,-43.59,32.50,-9.58,4
-0.98,-0.08,-0.02,-38.88,3.48,-9.40,-43.64,34.03,-9.58,4
-1.00,-0.02,0.01,-35.10,2.50,6.71,-43.24,33.25,-11.00,4
-1.00,-0.08,0.01,-46.45,8.42,-18.98,-43.25,33.03,-12.21,4
-0.99,-0.02,-0.01,-26.49,10.44,2.99,-42.42,29.33,-14.11,4
-0.97,-0.02,0.00,-16.66,1.53,-31.49,-42.85,28.78,-16.59,4
-1.01,-0.06,-0.00,10.86,-11.41,27.04,-42.97,27.16,-16.21,4
-0.97,-0.04,-0.03,-0.18,-1.04,25.02,-43.37,29.63,-16.16,4
-1.00,-0.07,-0.01,-16.30,-0.85,18.92,-42.32,30.46,-15.50,4
-0.98,-0.13,-0.04,-7.32,9.03,19.35,-41.96,32.06,-14.77,4
-0.98,-0.17,0.00,-13.98,0.49,4.64,-42.04,32.81,-16.25,4
-0.96,-0.19,0.02,-8.48,9.40,-5.07,-41.26,30.99,-14.92,4
-0.99,-0.10,0.05,20.87,13.00,-10.50,-41.24,30.83,-16.06,4
-1.01,-0.01,0.11,64.03,10.86,-2.69,-40.83,31.51,-15.54,4
-0.92,-0.09,0.10,104.61,2.69,35.16,-40.70,36.27,-11.89,4
-0.93,-0.25,0.03,84.53,-5.86,8.00,-40.27,40.88,-8.41,4
-0.91,-0.32,-0.03,38.94,4.09,2.44,-39.10,41.88,-7.58,4
-0.97,-0.35,-0.04,23.38,-7.45,-18.98,-39.36,42.09,-7.26,4
-0.95,-0.23,-0.01,-10.19,14.71,-23.86,-39.71,41.35,-6.20,4
-1.01,-0.20,0.00,15.99,12.51,-0.31,-40.52,41.14,-7.74,4
-1.06,-0.12,-0.04,45.96,-20.87,-1.46,-40.10,41.74,-7.53,4
-1.00,-0.16,0.02,15.75,-0.98,-6.29,-40.56,42.41,-4.11,4
-1.00,-0.12,-0.01,14.40,18.80,-10.07,-41.42,41.78,-2.62,4
-1.09,-0.07,0.03,28.20,58.59,-14.47,-40.86,41.47,-4.61,4
-1.01,-0.10,0.12,13.98,10.19,-5.49,-40.60,41.14,-8.87,4
-0.94,-0.07,0.11,30.46,-18.19,13.31,-39.44,40.94,-9.23,4
-0.95,-0.00,-0.03,60.79,-29.11,29.36,-39.62,43.25,-3.43,4
-0.93,-0.23,0.05,54.26,28.32,29.48,-38.28,45.15,-1.59,4
-0.97,-0.33,0.05,37.48,-10.31,-0.43,-37.45,45.89,-0.74,4
-0.92,-0.35,0.04,23.68,-13.49,-1.77,-37.81,45.26,3.22,4
-0.95,-0.32,0.02,16.11,-8.85,-1.46,-37.56,45.64,4.92,4
-0.92,-0.22,-0.04,-3.17,2.99,-6.90,-38.42,45.75,4.64,4
-0.93,-0.30,-0.02,11.78,4.39,-9.03,-39.01,45.04,4.58,4
-0.95,-0.23,-0.04,14.89,-3.72,-7.20,-38.75,44.75,5.59,4
-0.94,-0.19,-0.04,60.06,7.02,24.66,-38.28,44.82,5.71,4
-0.98,-0.31,-0.10,71.66,-11.60,42.85,-35.84,46.42,11.16,4
-0.94,-0.29,-0.08,4.94,12.21,-21.79,-35.52,46.66,11.93,4
-0.95,-0.24,-0.09,-1.89,10.01,-33.08,-37.06,45.13,13.00,4
-0.92,-0.20,-0.08,34.36,3.42,-18.43,-39.09,42.59,12.15,4
-0.95,-0.20,-0.08,39.86,3.30,-0.79,-38.39,41.74,12.77,4
-0.96,-0.24,-0.07,18.31,2.01,-19.41,-38.45,42.26,14.07,4
-1.00,-0.18,-0.11,-26.86,0.67,-40.41,-39.84,40.01,14.87,4
-0.94,-0.07,-0.07,17.03,7.26,-19.71,-40.61,37.95,13.56,4
-0.97,-0.08,-0.10,58.65,6.29,11.05,-40.42,36.56,14.26,4
-0.97,-0.11,-0.05,50.54,5.19,5.86,-40.52,36.32,15.33,4
-0.96,-0.11,-0.02,55.48,10.38,-3.66,-40.23,35.19,16.04,4
-0.97,-0.08,-0.08,76.29,0.61,-11.78,-41.55,32.46,17.77,4
-1.00,-0.03,-0.10,46.26,-5.86,-8.06,-41.56,30.26,19.93,4
-1.00,-0.04,-0.10,34.00,-13.18,-15.63,-40.75,27.73,22.18,4
-1.00,-0.02,-0.11,30.70,-1.95,-5.55,-39.86,26.67,21.50,4
-0.98,0.01,-0.10,28.32,-1.71,0.00,-40.44,25.51,22.08,4
-0.98,0.01,-0.11,36.44,-5.74,2.62,-41.15,25.50,23.66,4
-0.98,-0.01,-0.10,13.79,0.67,8.06,-40.34,24.63,23.36,4
-0.96,-0.01,-0.09,11.66,1.53,6.35,-40.22,24.51,23.19,4
-0.98,-0.02,-0.08,20.45,1.77,0.12,-39.47,23.94,22.55,4
-0.99,-0.05,-0.09,4.21,1.46,10.25,-39.51,23.67,22.64,4
-1.00,-0.08,-0.10,2.26,9.16,23.93,-39.55,24.88,22.34,4
-0.94,-0.08,-0.07,-3.66,1.10,22.09,-39.75,25.71,21.40,4
-0.98,-0.06,-0.07,14.16,-4.94,-0.67,-39.78,26.25,22.95,4
-0.99,-0.06,-0.09,26.00,-14.83,-11.11,-39.76,24.58,23.03,4
-0.94,-0.02,-0.17,25.02,-1.53,-2.38,-38.95,23.21,24.94,4
-1.04,-0.00,-0.15,42.66,-7.45,2.62,-39.59,21.86,24.41,4
-0.97,-0.05,-0.17,45.72,-5.25,-15.63,-39.62,19.80,24.88,4
-0.99,-0.02,-0.19,42.91,4.64,2.26,-38.27,16.47,24.68,4
-0.99,-0.01,-0.19,39.92,-3.23,7.32,-38.53,15.09,23.43,4
-0.96,-0.01,-0.17,46.63,-6.96,14.28,-38.66,14.33,23.21,4
-0.98,0.01,-0.19,46.39,-11.84,0.49,-39.01,12.94,22.07,4
-0.99,0.00,-0.21,14.83,-20.14,-6.65,-37.73,11.46,24.56,4
-0.97,0.02,-0.24,-16.24,-8.36,3.23,-38.43,11.87,26.54,4
-0.95,0.05,-0.34,26.37,-15.56,15.26,-37.81,12.19,27.45,4
-0.96,0.01,-0.27,45.23,0.37,15.01,-38.59,12.39,28.05,4
-0.98,-0.06,-0.20,54.26,8.00,-5.19,-39.67,10.57,26.03,4
-0.98,0.05,-0.24,36.32,15.93,-11.17,-39.60,7.68,24.94,4
-0.97,0.09,-0.20,3.72,7.69,-0.61,-39.98,7.04,23.82,4
-0.96,0.06,-0.17,7.69,-1.16,-0.85,-40.80,7.29,24.66,4
-1.05,0.09,-0.21,23.68,-2.62,-5.07,-41.17,6.57,24.10,4
-1.04,-0.04,-0.19,35.58,-0.06,7.39,-40.78,3.26,24.66,4
-0.95,0.16,-0.16,25.02,2.81,-1.28,-40.66,2.94,23.51,4
-0.99,0.11,-0.19,31.56,4.21,-8.79,-40.39,0.88,24.08,4
-0.98,0.08,-0.15,25.94,0.00,-6.41,-39.90,-1.45,23.30,4
-0.95,0.15,-0.14,15.69,-2.99,9.40,-39.73,-2.14,22.79,4
-0.95,0.17,-0.14,21.12,-0.06,11.78,-39.50,-3.25,21.61,4
-0.94,0.23,-0.11,33.87,0.85,27.04,-39.49,-3.14,21.70,4
-0.97,0.17,-0.13,35.77,6.41,14.34,-40.20,-2.97,19.57,4
-0.96,0.01,-0.09,39.61,5.13,-6.77,-40.34,-3.74,17.60,4
-1.02,0.12,-0.12,13.67,-0.79,2.93,-40.88,-4.55,17.11,4
-0.96,0.12,-0.08,9.77,4.82,-3.85,-40.20,-4.66,16.30,4
-1.01,0.16,-0.09,12.08,10.62,-7.75,-40.14,-5.73,14.61,4
-1.00,0.16,-0.06,19.29,-0.98,4.94,-40.64,-5.81,13.64,4
-0.95,0.10,-0.04,21.79,4.88,-3.11,-40.21,-6.40,12.15,4
-0.99,0.12,-0.04,21.00,-1.83,4.64,-40.54,-7.09,11.35,4
-0.98,0.12,-0.03,7.39,-30.15,25.70,-40.80,-6.16,10.99,4
-0.93,0.07,-0.01,-1.04,-23.74,-2.56,-40.92,-6.23,11.33,4
-0.97,0.09,-0.06,9.46,0.79,-22.40,-39.77,-7.75,11.43,4
-0.99,0.23,-0.03,7.75,1.77,-13.00,-39.27,-8.67,10.64,4
-0.99,0.19,-0.03,8.24,12.45,53.10,-38.61,-8.59,10.03,4
-0.92,0.07,-0.00,3.72,8.06,26.18,-40.94,-6.29,7.92,4
-0.98,0.02,-0.02,-0.49,0.49,22.64,-43.13,-3.89,7.91,4
-0.97,-0.04,-0.01,1.77,13.49,17.09,-42.81,-3.08,8.34,4
-1.02,0.00,-0.02,12.27,8.18,-11.41,-42.98,-2.37,7.06,4
-1.00,0.04,0.08,11.90,20.94,-1.89,-43.20,-2.80,5.04,4
-0.98,0.05,0.06,16.05,19.04,3.30,-42.94,-2.59,3.56,4
-1.01,0.08,0.10,21.85,2.69,-16.97,-43.29,-2.28,1.22,4
-0.99,0.01,0.10,22.64,19.65,2.50,-42.50,-2.34,0.18,4
-0.92,-0.02,0.18,40.89,20.94,27.04,-42.08,-3.12,-2.59,4
-1.02,-0.12,0.14,26.49,12.33,20.08,-43.03,0.23,-4.87,4
-0.73,-0.10,0.10,51.88,26.67,30.88,-42.42,3.25,-9.18,4
-1.08,-0.27,0.33,91.43,11.29,31.25,-43.13,5.94,-11.41,4
-0.91,-0.19,0.32,44.13,16.72,-13.61,-42.97,8.94,-13.51,4
-1.03,-0.22,0.24,30.09,16.11,-40.16,-41.93,8.45,-16.05,4
-0.92,-0.09,0.32,16.54,26.31,-33.14,-39.86,5.80,-17.24,4
-0.91,-0.10,0.27,18.80,0.92,-16.91,-38.76,4.94,-19.84,4
-0.87,-0.04,0.30,32.47,-2.56,-16.54,-38.31,4.52,-20.23,4
-0.98,-0.08,0.22,12.70,-39.43,-12.33,-38.46,4.82,-18.41,4
-0.94,-0.04,0.26,-8.67,34.55,-13.00,-38.38,4.08,-18.69,4
-0.94,0.01,0.29,-7.63,6.90,-10.80,-37.41,3.44,-19.54,4
-0.93,-0.03,0.37,24.54,43.21,-13.37,-36.89,2.62,-21.09,4
-0.97,0.02,0.40,2.32,1.53,-15.50,-35.36,2.87,-22.86,4
-0.93,0.03,0.40,-5.98,28.99,-14.34,-34.63,2.21,-22.88,4
-0.90,0.09,0.34,11.84,4.15,2.93,-34.02,2.54,-22.97,4
-0.87,0.06,0.34,19.10,-41.02,17.03,-34.28,2.70,-23.78,4
-0.98,-0.04,0.29,25.63,-43.58,4.39,-37.78,5.40,-21.12,4
-1.02,-0.02,0.27,52.25,0.06,1.04,-38.73,7.35,-20.90,4
-0.95,-0.03,0.25,19.59,43.21,-7.32,-38.17,8.75,-23.01,4
-0.91,-0.01,0.28,28.99,26.61,-26.49,-35.10,9.22,-26.50,4
-0.96,-0.01,0.32,3.78,-3.17,-15.01,-34.14,9.03,-26.37,4
-0.97,0.04,0.32,15.50,2.81,-18.13,-33.69,9.16,-28.03,4
-0.90,0.03,0.31,36.56,-13.00,-32.35,-33.46,9.14,-27.53,4
-0.93,0.04,0.26,31.07,-42.72,-9.83,-34.39,9.91,-27.48,4
-0.97,0.03,0.33,8.85,-26.00,-5.68,-37.27,11.61,-24.57,4
-1.00,0.08,0.30,14.77,-3.42,-0.06,-37.23,11.77,-24.93,4
-0.93,0.07,0.23,8.73,10.25,-2.20,-36.54,11.94,-24.66,4
-0.94,0.10,0.31,10.74,-1.83,-5.13,-36.57,12.26,-25.06,4
-0.96,0.08,0.21,6.53,-0.98,-2.99,-37.13,13.99,-24.58,4
-0.94,0.02,0.18,25.21,0.49,-9.34,-36.98,13.90,-24.29,4
-0.95,0.05,0.21,16.48,-6.77,7.39,-37.81,15.72,-23.61,4
-0.98,0.12,0.22,24.72,-4.82,-7.20,-38.34,16.05,-24.46,4
-1.01,0.08,0.25,44.01,-26.73,-22.28,-39.23,17.29,-24.01,4
-1.00,0.07,0.15,8.48,-27.34,7.81,-41.82,18.29,-20.39,4
-0.94,0.06,0.11,13.18,-1.46,4.76,-41.87,19.75,-20.80,4
-1.04,0.07,0.19,-2.50,23.74,20.32,-41.47,20.41,-20.48,4
-1.03,0.07,0.16,4.21,2.38,7.45,-40.12,21.25,-21.08,4
-0.98,-0.00,0.18,19.65,-8.73,-2.62,-41.41,22.16,-22.11,4
-0.98,0.06,0.13,14.95,-7.63,-6.23,-41.85,22.61,-18.73,4
-0.95,0.04,0.09,32.17,-4.27,-6.59,-41.06,22.99,-19.21,4
-0.98,0.02,0.15,13.61,-2.99,-0.24,-42.57,24.12,-19.08,4
-1.02,0.03,0.13,0.61,-13.37,-0.98,-42.85,24.50,-18.10,4
-1.03,-0.03,0.04,6.35,-28.26,23.80,-44.01,25.17,-15.80,4
-1.01,-0.00,0.04,0.55,-11.41,-2.08,-43.66,25.73,-15.05,4
-0.97,0.01,-0.00,6.96,-8.79,-9.52,-43.98,25.42,-13.00,4
-1.00,0.02,0.03,8.48,-1.22,-15.08,-44.27,25.22,-11.78,4
-0.98,0.05,-0.00,31.86,18.01,17.15,-43.65,25.24,-12.17,4
-1.01,-0.05,-0.01,30.46,5.13,-2.75,-43.90,27.12,-13.06,4
-0.96,-0.00,0.03,36.44,-4.76,5.98,-43.35,28.75,-12.88,4
-1.01,-0.01,0.07,22.28,-0.18,13.61,-43.69,30.37,-11.90,4
-0.98,-0.07,0.06,-14.10,3.78,14.34,-42.88,32.06,-12.23,4
-0.97,-0.05,0.07,-25.33,5.74,-0.67,-42.26,31.70,-12.12,4
-1.00,-0.02,0.05,-22.52,1.59,-20.08,-42.85,30.21,-14.25,4
-0.98,-0.02,0.08,8.30,-2.93,6.77,-42.83,28.72,-15.01,4
-1.00,-0.05,0.08,23.56,-1.40,15.75,-41.94,30.41,-12.83,4
-0.97,-0.12,0.07,-0.73,6.53,23.19,-41.92,32.45,-12.89,4
-0.96,-0.05,0.07,-11.60,8.24,0.55,-42.00,32.43,-12.81,4
-0.93,-0.11,0.05,-23.44,-0.18,-16.48,-41.41,31.52,-14.53,4
-1.02,-0.01,0.06,6.47,-9.89,-2.69,-41.50,30.91,-14.04,4
-1.01,-0.05,0.07,-7.32,-5.68,-14.40,-42.21,29.61,-15.41,4
-0.96,-0.02,0.04,-13.18,-9.28,-37.11,-42.61,28.59,-13.81,4
-0.96,0.05,0.03,1.40,3.78,-4.94,-43.68,25.39,-14.56,4
-0.96,0.05,0.04,-5.43,0.24,-14.34,-43.82,25.54,-14.10,4
-0.98,0.14,0.07,-10.93,1.28,-51.09,-43.73,21.92,-14.88,4
-0.94,0.15,0.02,1.77,0.67,14.89,-44.25,20.10,-14.70,4
-0.97,0.10,0.05,3.30,0.37,36.99,-43.70,22.06,-14.50,4
-0.99,0.04,0.05,3.66,-5.62,47.73,-43.82,26.10,-14.26,4
-1.02,-0.01,0.05,-4.64,-3.72,39.00,-43.12,29.80,-14.17,4
-0.99,-0.05,0.01,-6.41,-3.05,18.74,-42.54,31.40,-14.44,4
-1.02,-0.18,0.00,32.10,-9.64,10.07,-42.46,32.24,-13.67,4
-0.93,-0.20,-0.03,59.14,-6.16,5.49,-41.49,33.95,-11.90,4
-0.99,-0.15,-0.03,29.85,-2.20,-2.50,-41.97,36.08,-9.33,4
-0.97,-0.15,-0.06,24.84,-11.54,19.71,-41.13,38.37,-7.04,4
-0.98,-0.19,-0.02,2.99,9.64,-19.29,-41.44,37.79,-8.29,4
-0.97,-0.24,0.01,-22.46,-2.81,7.75,-41.66,36.77,-7.43,4
-0.97,-0.15,0.03,-74.22,1.22,29.30,-40.72,37.68,-10.22,4
